peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,196,0.196,206,-10.0
TP,639,0.639,652,-13.0
TP,1099,1.099,1095,4.0
TP,1529,1.529,1538,-9.0
TP,1980,1.98,1982,-2.0
TP,2431,2.431,2428,3.0
TP,2898,2.898,2876,22.0
TP,3339,3.339,3332,7.0
TP,3810,3.81,3791,19.0
TP,4261,4.261,4265,-4.0
TP,4728,4.728,4741,-13.0
TP,5210,5.21,5221,-11.0
TP,5711,5.711,5705,6.0
TP,6182,6.182,6185,-3.0
TP,6672,6.672,6671,1.0
TP,7148,7.148,7156,-8.0
TP,7648,7.648,7638,10.0
TP,8120,8.12,8119,1.0
TP,8605,8.605,8600,5.0
TP,9100,9.1,9082,18.0
TP,9557,9.557,9562,-5.0
TP,10047,10.047,10045,2.0
TP,10537,10.537,10529,8.0
TP,11000,11.0,11010,-10.0
TP,11489,11.489,11490,-1.0
TP,11975,11.975,11970,5.0
TP,12436,12.436,12448,-12.0
TP,12931,12.931,12931,0.0
TP,13402,13.402,13412,-10.0
TP,13884,13.884,13895,-11.0
TP,14388,14.388,14377,11.0
TP,14881,14.881,14861,20.0
TP,15351,15.351,15343,8.0
TP,15825,15.825,15822,3.0
TP,16309,16.309,16302,7.0
TP,16801,16.801,16784,17.0
TP,17262,17.262,17263,-1.0
TP,17739,17.739,17741,-2.0
TP,18206,18.206,18218,-12.0
TP,18703,18.703,18693,10.0
TP,19178,19.178,19172,6.0
TP,19672,19.672,19654,18.0
TP,20133,20.133,20138,-5.0
TP,20619,20.619,20626,-7.0
TP,21133,21.133,21112,21.0
TP,21598,21.598,21596,2.0
TP,22067,22.067,22078,-11.0
TP,22546,22.546,22558,-12.0
TP,23047,23.047,23040,7.0
TP,23522,23.522,23526,-4.0
TP,24012,24.012,24010,2.0
TP,24480,24.48,24489,-9.0
TP,24973,24.973,24967,6.0
TP,25451,25.451,25445,6.0
TP,25909,25.909,25919,-10.0
TP,26382,26.382,26392,-10.0
TP,26866,26.866,26860,6.0
TP,27347,27.347,27326,21.0
TP,27774,27.774,27790,-16.0
TP,28259,28.259,28251,8.0
TP,28699,28.699,28709,-10.0
TP,29163,29.163,29165,-2.0
TP,29618,29.618,29618,0.0
TP,30061,30.061,30069,-8.0
TP,30526,30.526,30518,8.0
TP,30962,30.962,30965,-3.0
TP,31431,31.431,31412,19.0
TP,31865,31.865,31857,8.0
TP,32302,32.302,32302,0.0
TP,32752,32.752,32747,5.0
TP,33196,33.196,33191,5.0
TP,33644,33.644,33635,9.0
TP,34089,34.089,34079,10.0
TP,34532,34.532,34521,11.0
TP,34968,34.968,34963,5.0
TP,35410,35.41,35404,6.0
TP,35852,35.852,35849,3.0
TP,36294,36.294,36294,0.0
TP,36748,36.748,36741,7.0
TP,37185,37.185,37189,-4.0
TP,37646,37.646,37643,3.0
TP,38088,38.088,38097,-9.0
TP,38549,38.549,38556,-7.0
TP,39019,39.019,39016,3.0
TP,39478,39.478,39478,0.0
TP,39931,39.931,39938,-7.0
TP,40401,40.401,40396,5.0
TP,40856,40.856,40853,3.0
TP,41329,41.329,41310,19.0
TP,41757,41.757,41764,-7.0
TP,42220,42.22,42216,4.0
TP,42662,42.662,42666,-4.0
TP,43117,43.117,43114,3.0
TP,43563,43.563,43558,5.0
TP,44006,44.006,44001,5.0
TP,44449,44.449,44442,7.0
TP,44883,44.883,44880,3.0
TP,45308,45.308,45318,-10.0
TP,45757,45.757,45754,3.0
TP,46190,46.19,46188,2.0
TP,46627,46.627,46622,5.0
TP,47051,47.051,47057,-6.0
TP,47489,47.489,47492,-3.0
TP,47928,47.928,47925,3.0
TP,48361,48.361,48355,6.0
TP,48801,48.801,48782,19.0
TP,49207,49.207,49204,3.0
TP,49629,49.629,49624,5.0
TP,50048,50.048,50042,6.0
TP,50447,50.447,50459,-12.0
TP,50876,50.876,50873,3.0
TP,51278,51.278,51286,-8.0
TP,51690,51.69,51697,-7.0
TP,52111,52.111,52108,3.0
TP,52509,52.509,52518,-9.0
TP,52923,52.923,52927,-4.0
TP,53343,53.343,53335,8.0
TP,53748,53.748,53744,4.0
TP,54141,54.141,54151,-10.0
TP,54555,54.555,54564,-9.0
TP,54984,54.984,54982,2.0
TP,55389,55.389,55400,-11.0
TP,55828,55.828,55823,5.0
TP,56255,56.255,56253,2.0
TP,56687,56.687,56684,3.0
TP,57124,57.124,57119,5.0
TP,57571,57.571,57565,6.0
TP,58006,58.006,58013,-7.0
TP,58461,58.461,58460,1.0
TP,58919,58.919,58912,7.0
TP,59368,59.368,59365,3.0
TP,59822,59.822,59831,-9.0
