peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
FP,271,0.271,,
FN,,,366,
FP,650,0.65,,
FN,,,812,
FP,958,0.958,,
TP,1269,1.269,1305,-36.0
FP,1680,1.68,,
FN,,,1754,
FN,,,2199,
FP,2285,2.285,,
TP,2634,2.634,2656,-22.0
TP,3136,3.136,3144,-8.0
TP,3608,3.608,3602,6.0
TP,4042,4.042,4042,0.0
TP,4512,4.512,4497,15.0
TP,5021,5.021,4984,37.0
TP,5407,5.407,5449,-42.0
TP,5884,5.884,5885,-1.0
FN,,,6335,
TP,6813,6.813,6823,-10.0
TP,7292,7.292,7295,-3.0
TP,7727,7.727,7728,-1.0
TP,8168,8.168,8171,-3.0
TP,8660,8.66,8662,-2.0
FN,,,9140,
FP,9342,9.342,,
FN,,,9567,
FP,9773,9.773,,
FN,,,10005,
FN,,,10500,
FP,10613,10.613,,
FN,,,10980,
FP,11069,11.069,,
TP,11424,11.424,11403,21.0
FP,11743,11.743,,
FN,,,11840,
TP,12334,12.334,12336,-2.0
FN,,,12815,
FP,12966,12.966,,
FN,,,13238,
FP,13292,13.292,,
TP,13662,13.662,13678,-16.0
FN,,,14174,
FP,14264,14.264,,
TP,14649,14.649,14647,2.0
FN,,,15074,
TP,15521,15.521,15522,-1.0
TP,16014,16.014,16014,0.0
TP,16479,16.479,16479,0.0
TP,16933,16.933,16914,19.0
FP,17263,17.263,,
FN,,,17373,
FP,17576,17.576,,
FN,,,17855,
FP,18019,18.019,,
FN,,,18312,
TP,18756,18.756,18757,-1.0
TP,19244,19.244,19226,18.0
TP,19693,19.693,19698,-5.0
TP,20151,20.151,20148,3.0
TP,20601,20.601,20603,-2.0
TP,21076,21.076,21078,-2.0
TP,21538,21.538,21540,-2.0
TP,21986,21.986,21986,0.0
TP,22448,22.448,22450,-2.0
TP,22925,22.925,22927,-2.0
TP,23401,23.401,23381,20.0
TP,23825,23.825,23827,-2.0
TP,24304,24.304,24297,7.0
TP,24774,24.774,24773,1.0
TP,25221,25.221,25222,-1.0
FN,,,25669,
FN,,,26144,
TP,26616,26.616,26617,-1.0
TP,27059,27.059,27062,-3.0
TP,27513,27.513,27513,0.0
FN,,,27991,
FP,28254,28.254,,
FN,,,28459,
TP,28898,28.898,28902,-4.0
FN,,,29357,
FP,29587,29.587,,
FN,,,29838,
FN,,,30301,
FN,,,30742,
FP,30926,30.926,,
FN,,,31202,
TP,31683,31.683,31684,-1.0
FN,,,32143,
FP,32231,32.231,,
FN,,,32583,
TP,33045,33.045,33045,0.0
TP,33527,33.527,33528,-1.0
TP,33984,33.984,33986,-2.0
TP,34422,34.422,34426,-4.0
FP,34745,34.745,,
FN,,,34889,
FP,35060,35.06,,
FN,,,35370,
FP,35496,35.496,,
TP,35875,35.875,35829,46.0
TP,36265,36.265,36271,-6.0
FN,,,36733,
FP,36924,36.924,,
FN,,,37211,
FP,37505,37.505,,
FN,,,37672,
TP,38136,38.136,38119,17.0
TP,38579,38.579,38577,2.0
FP,38886,38.886,,
FN,,,39051,
TP,39562,39.562,39517,45.0
FN,,,39967,
FP,40139,40.139,,
FN,,,40422,
FP,40771,40.771,,
FN,,,40892,
FN,,,41361,
FP,41521,41.521,,
FN,,,41815,
FP,42198,42.198,,
FN,,,42267,
TP,42777,42.777,42734,43.0
FN,,,43205,
TP,43661,43.661,43663,-2.0
TP,44156,44.156,44113,43.0
FN,,,44577,
FP,44832,44.832,,
FN,,,45049,
FP,45422,45.422,,
FN,,,45509,
FN,,,45959,
FP,46064,46.064,,
TP,46420,46.42,46420,0.0
FP,46795,46.795,,
FN,,,46893,
FN,,,47355,
FP,47471,47.471,,
FN,,,47804,
FP,48076,48.076,,
FN,,,48264,
TP,48729,48.729,48738,-9.0
FN,,,49200,
FP,49442,49.442,,
FN,,,49648,
TP,50112,50.112,50108,4.0
FP,50444,50.444,,
FN,,,50583,
FP,50842,50.842,,
FN,,,51045,
FP,51145,51.145,,
TP,51497,51.497,51492,5.0
TP,51953,51.953,51953,0.0
TP,52420,52.42,52429,-9.0
FP,52803,52.803,,
FN,,,52887,
TP,53334,53.334,53334,0.0
FN,,,53800,
FP,53889,53.889,,
FN,,,54275,
FP,54353,54.353,,
TP,54733,54.733,54729,4.0
TP,55177,55.177,55176,1.0
TP,55615,55.615,55648,-33.0
TP,56073,56.073,56121,-48.0
TP,56565,56.565,56569,-4.0
FP,56908,56.908,,
FN,,,57019,
FP,57223,57.223,,
TP,57528,57.528,57495,33.0
TP,57962,57.962,57965,-3.0
FN,,,58408,
FP,58594,58.594,,
FN,,,58861,
FP,58927,58.927,,
FN,,,59342,
FP,59398,59.398,,
TP,59810,59.81,59812,-2.0
