peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,235,0.235,258,-23.0
TP,665,0.665,651,14.0
TP,1035,1.035,1044,-9.0
TP,1438,1.438,1437,1.0
TP,1831,1.831,1830,1.0
TP,2210,2.21,2227,-17.0
FN,,,2624,
FP,2886,2.886,,
FN,,,3024,
TP,3419,3.419,3423,-4.0
TP,3831,3.831,3824,7.0
TP,4189,4.189,4223,-34.0
FN,,,4622,
FP,4820,4.82,,
FN,,,5026,
FN,,,5431,
FP,5489,5.489,,
TP,5833,5.833,5839,-6.0
TP,6230,6.23,6244,-14.0
TP,6665,6.665,6651,14.0
TP,7054,7.054,7060,-6.0
TP,7432,7.432,7469,-37.0
TP,7877,7.877,7877,0.0
TP,8280,8.28,8282,-2.0
TP,8703,8.703,8686,17.0
TP,9056,9.056,9090,-34.0
FP,9368,9.368,,
FN,,,9490,
TP,9877,9.877,9892,-15.0
TP,10292,10.292,10291,1.0
TP,10680,10.68,10689,-9.0
FN,,,11085,
FP,11316,11.316,,
FN,,,11480,
FN,,,11876,
FP,11996,11.996,,
TP,12301,12.301,12271,30.0
TP,12651,12.651,12670,-19.0
TP,13054,13.054,13070,-16.0
TP,13466,13.466,13473,-7.0
TP,13880,13.88,13878,2.0
TP,14280,14.28,14285,-5.0
TP,14677,14.677,14695,-18.0
TP,15091,15.091,15109,-18.0
TP,15528,15.528,15528,0.0
TP,15907,15.907,15949,-42.0
TP,16386,16.386,16372,14.0
TP,16790,16.79,16795,-5.0
TP,17212,17.212,17221,-9.0
FN,,,17646,
FP,17856,17.856,,
FN,,,18072,
TP,18495,18.495,18498,-3.0
TP,18905,18.905,18923,-18.0
TP,19347,19.347,19348,-1.0
TP,19796,19.796,19780,16.0
TP,20210,20.21,20212,-2.0
TP,20639,20.639,20646,-7.0
TP,21071,21.071,21080,-9.0
TP,21520,21.52,21514,6.0
TP,21945,21.945,21946,-1.0
TP,22395,22.395,22377,18.0
TP,22791,22.791,22807,-16.0
TP,23253,23.253,23237,16.0
TP,23655,23.655,23666,-11.0
TP,24089,24.089,24094,-5.0
TP,24519,24.519,24521,-2.0
TP,24931,24.931,24948,-17.0
TP,25360,25.36,25375,-15.0
TP,25809,25.809,25801,8.0
TP,26229,26.229,26229,0.0
TP,26662,26.662,26658,4.0
TP,27085,27.085,27085,0.0
TP,27529,27.529,27515,14.0
TP,27959,27.959,27944,15.0
TP,28375,28.375,28372,3.0
TP,28815,28.815,28802,13.0
TP,29227,29.227,29231,-4.0
TP,29655,29.655,29660,-5.0
TP,30102,30.102,30088,14.0
TP,30530,30.53,30515,15.0
TP,30936,30.936,30943,-7.0
TP,31380,31.38,31369,11.0
TP,31796,31.796,31795,1.0
TP,32222,32.222,32219,3.0
TP,32642,32.642,32642,0.0
FN,,,33066,
FP,33272,33.272,,
FN,,,33487,
FN,,,33908,
FP,34014,34.014,,
TP,34315,34.315,34328,-13.0
TP,34763,34.763,34748,15.0
TP,35169,35.169,35171,-2.0
TP,35480,35.48,35478,2.0
TP,35978,35.978,35996,-18.0
TP,36439,36.439,36428,11.0
TP,36859,36.859,36852,7.0
TP,37271,37.271,37277,-6.0
TP,37708,37.708,37704,4.0
TP,38113,38.113,38131,-18.0
TP,38570,38.57,38557,13.0
TP,38985,38.985,38984,1.0
TP,39397,39.397,39415,-18.0
TP,39827,39.827,39844,-17.0
TP,40271,40.271,40273,-2.0
TP,40699,40.699,40701,-2.0
FN,,,41131,
FP,41268,41.268,,
TP,41576,41.576,41560,16.0
FP,41896,41.896,,
FN,,,41990,
FN,,,42417,
FP,42522,42.522,,
TP,42841,42.841,42843,-2.0
TP,43269,43.269,43272,-3.0
TP,43735,43.735,43702,33.0
TP,44133,44.133,44131,2.0
TP,44553,44.553,44562,-9.0
TP,44982,44.982,44994,-12.0
TP,45429,45.429,45424,5.0
TP,45867,45.867,45855,12.0
TP,46285,46.285,46286,-1.0
TP,46740,46.74,46717,23.0
TP,47149,47.149,47148,1.0
TP,47560,47.56,47578,-18.0
TP,48004,48.004,48006,-2.0
TP,48420,48.42,48435,-15.0
TP,48863,48.863,48863,0.0
TP,49307,49.307,49292,15.0
TP,49719,49.719,49719,0.0
TP,50132,50.132,50147,-15.0
TP,50567,50.567,50575,-8.0
TP,51006,51.006,51001,5.0
TP,51411,51.411,51427,-16.0
TP,51853,51.853,51854,-1.0
TP,52247,52.247,52281,-34.0
TP,52724,52.724,52707,17.0
TP,53136,53.136,53134,2.0
TP,53539,53.539,53560,-21.0
TP,53992,53.992,53986,6.0
TP,54424,54.424,54411,13.0
TP,54837,54.837,54837,0.0
FP,55149,55.149,,
FN,,,55261,
TP,55690,55.69,55687,3.0
TP,56113,56.113,56112,1.0
TP,56554,56.554,56538,16.0
TP,56930,56.93,56966,-36.0
FN,,,57393,
FP,57490,57.49,,
TP,57838,57.838,57822,16.0
TP,58255,58.255,58251,4.0
TP,58665,58.665,58677,-12.0
TP,59112,59.112,59100,12.0
TP,59504,59.504,59522,-18.0
TP,59954,59.954,59940,14.0
