peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,295,0.295,296,-1.0
TP,649,0.649,644,5.0
TP,999,0.999,994,5.0
TP,1348,1.348,1344,4.0
TP,1699,1.699,1694,5.0
TP,2051,2.051,2046,5.0
TP,2405,2.405,2400,5.0
TP,2759,2.759,2754,5.0
TP,3114,3.114,3109,5.0
TP,3467,3.467,3462,5.0
TP,3824,3.824,3818,6.0
TP,4177,4.177,4176,1.0
TP,4534,4.534,4535,-1.0
TP,4899,4.899,4894,5.0
TP,5258,5.258,5253,5.0
TP,5618,5.618,5613,5.0
TP,5977,5.977,5973,4.0
TP,6335,6.335,6331,4.0
TP,6694,6.694,6689,5.0
TP,7057,7.057,7053,4.0
TP,7425,7.425,7420,5.0
TP,7783,7.783,7786,-3.0
TP,8157,8.157,8151,6.0
TP,8522,8.522,8517,5.0
TP,8886,8.886,8882,4.0
TP,9252,9.252,9247,5.0
TP,9609,9.609,9612,-3.0
TP,9979,9.979,9974,5.0
TP,10341,10.341,10335,6.0
TP,10700,10.7,10699,1.0
TP,11058,11.058,11063,-5.0
TP,11431,11.431,11425,6.0
TP,11786,11.786,11785,1.0
TP,12149,12.149,12143,6.0
TP,12506,12.506,12501,5.0
TP,12858,12.858,12857,1.0
TP,13220,13.22,13214,6.0
TP,13578,13.578,13574,4.0
TP,13938,13.938,13933,5.0
TP,14283,14.283,14292,-9.0
TP,14655,14.655,14649,6.0
TP,15011,15.011,15007,4.0
TP,15370,15.37,15364,6.0
TP,15728,15.728,15723,5.0
TP,16086,16.086,16082,4.0
TP,16447,16.447,16441,6.0
TP,16802,16.802,16801,1.0
TP,17171,17.171,17165,6.0
TP,17537,17.537,17532,5.0
TP,17901,17.901,17896,5.0
TP,18267,18.267,18261,6.0
TP,18630,18.63,18625,5.0
TP,18997,18.997,18992,5.0
TP,19394,19.394,19357,37.0
TP,19726,19.726,19720,6.0
TP,20087,20.087,20083,4.0
TP,20444,20.444,20445,-1.0
TP,20812,20.812,20811,1.0
TP,21176,21.176,21172,4.0
TP,21539,21.539,21534,5.0
TP,21899,21.899,21895,4.0
TP,22261,22.261,22256,5.0
TP,22625,22.625,22616,9.0
TP,22984,22.984,22978,6.0
TP,23338,23.338,23339,-1.0
TP,23707,23.707,23702,5.0
TP,24068,24.068,24063,5.0
TP,24430,24.43,24424,6.0
TP,24790,24.79,24786,4.0
TP,25159,25.159,25147,12.0
TP,25514,25.514,25509,5.0
TP,25860,25.86,25871,-11.0
TP,26234,26.234,26230,4.0
TP,26602,26.602,26598,4.0
TP,26962,26.962,26961,1.0
TP,27328,27.328,27323,5.0
TP,27689,27.689,27684,5.0
TP,28048,28.048,28043,5.0
TP,28409,28.409,28403,6.0
TP,28767,28.767,28762,5.0
TP,29124,29.124,29119,5.0
TP,29478,29.478,29474,4.0
FN,,,29829,
FP,29945,29.945,,
FN,,,30181,
TP,30543,30.543,30534,9.0
TP,30889,30.889,30884,5.0
TP,31244,31.244,31239,5.0
TP,31599,31.599,31592,7.0
TP,31951,31.951,31945,6.0
TP,32302,32.302,32298,4.0
TP,32657,32.657,32651,6.0
TP,33008,33.008,33003,5.0
TP,33354,33.354,33354,0.0
TP,33705,33.705,33704,1.0
TP,34059,34.059,34053,6.0
TP,34407,34.407,34402,5.0
TP,34740,34.74,34749,-9.0
TP,35095,35.095,35096,-1.0
TP,35443,35.443,35442,1.0
TP,35795,35.795,35790,5.0
TP,36141,36.141,36135,6.0
TP,36493,36.493,36480,13.0
TP,36823,36.823,36825,-2.0
TP,37167,37.167,37167,0.0
TP,37509,37.509,37509,0.0
TP,37849,37.849,37850,-1.0
TP,38197,38.197,38192,5.0
TP,38533,38.533,38533,0.0
FN,,,38878,
FP,39072,39.072,,
FN,,,39222,
FN,,,39567,
FP,39756,39.756,,
FN,,,39911,
TP,40260,40.26,40255,5.0
TP,40604,40.604,40599,5.0
TP,40947,40.947,40942,5.0
TP,41290,41.29,41285,5.0
TP,41634,41.634,41629,5.0
TP,41973,41.973,41972,1.0
TP,42319,42.319,42316,3.0
TP,42662,42.662,42661,1.0
TP,43015,43.015,43009,6.0
TP,43359,43.359,43358,1.0
TP,43713,43.713,43707,6.0
TP,44066,44.066,44055,11.0
TP,44404,44.404,44403,1.0
TP,44758,44.758,44752,6.0
TP,45106,45.106,45101,5.0
TP,45455,45.455,45450,5.0
TP,45803,45.803,45797,6.0
TP,46150,46.15,46145,5.0
TP,46479,46.479,46493,-14.0
TP,46847,46.847,46841,6.0
TP,47196,47.196,47191,5.0
TP,47546,47.546,47541,5.0
TP,47898,47.898,47893,5.0
TP,48234,48.234,48244,-10.0
TP,48600,48.6,48595,5.0
TP,48949,48.949,48944,5.0
TP,49300,49.3,49295,5.0
TP,49649,49.649,49645,4.0
TP,49997,49.997,49992,5.0
FN,,,50339,
TP,50691,50.691,50688,3.0
TP,51042,51.042,51037,5.0
TP,51390,51.39,51385,5.0
TP,51737,51.737,51733,4.0
TP,52087,52.087,52081,6.0
TP,52430,52.43,52428,2.0
FN,,,52775,
FP,52891,52.891,,
FN,,,53122,
TP,53472,53.472,53468,4.0
FP,53815,53.815,,
FP,54166,54.166,,
TP,54528,54.528,54521,7.0
TP,54883,54.883,54878,5.0
TP,55236,55.236,55231,5.0
TP,55589,55.589,55584,5.0
TP,55943,55.943,55938,5.0
TP,56297,56.297,56292,5.0
TP,56652,56.652,56646,6.0
TP,57005,57.005,56999,6.0
TP,57358,57.358,57352,6.0
TP,57710,57.71,57704,6.0
TP,58061,58.061,58055,6.0
TP,58413,58.413,58408,5.0
TP,58765,58.765,58759,6.0
TP,59116,59.116,59111,5.0
TP,59452,59.452,59464,-12.0
TP,59825,59.825,59820,5.0
