peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
FN,,,32,
FP,146,0.146,,
TP,456,0.456,443,13.0
TP,849,0.849,850,-1.0
TP,1251,1.251,1259,-8.0
TP,1680,1.68,1668,12.0
TP,2074,2.074,2087,-13.0
TP,2516,2.516,2519,-3.0
TP,2927,2.927,2941,-14.0
TP,3345,3.345,3360,-15.0
TP,3793,3.793,3780,13.0
TP,4193,4.193,4205,-12.0
TP,4616,4.616,4631,-15.0
TP,5063,5.063,5065,-2.0
TP,5474,5.474,5489,-15.0
TP,5905,5.905,5912,-7.0
TP,6335,6.335,6334,1.0
TP,6736,6.736,6754,-18.0
TP,7173,7.173,7172,1.0
TP,7590,7.59,7596,-6.0
TP,8015,8.015,8015,0.0
TP,8431,8.431,8431,0.0
TP,8840,8.84,8845,-5.0
TP,9262,9.262,9260,2.0
TP,9665,9.665,9679,-14.0
TP,10118,10.118,10114,4.0
TP,10526,10.526,10543,-17.0
TP,10952,10.952,10967,-15.0
TP,11394,11.394,11391,3.0
TP,11815,11.815,11813,2.0
TP,12218,12.218,12234,-16.0
TP,12654,12.654,12667,-13.0
TP,13092,13.092,13092,0.0
TP,13519,13.519,13517,2.0
TP,13940,13.94,13941,-1.0
TP,14363,14.363,14364,-1.0
TP,14787,14.787,14786,1.0
TP,15206,15.206,15208,-2.0
TP,15648,15.648,15649,-1.0
TP,16083,16.083,16080,3.0
TP,16497,16.497,16509,-12.0
TP,16923,16.923,16936,-13.0
TP,17345,17.345,17358,-13.0
TP,17783,17.783,17784,-1.0
TP,18215,18.215,18215,0.0
TP,18629,18.629,18640,-11.0
TP,19064,19.064,19065,-1.0
TP,19503,19.503,19494,9.0
TP,19910,19.91,19923,-13.0
TP,20352,20.352,20353,-1.0
TP,20767,20.767,20779,-12.0
TP,21227,21.227,21228,-1.0
TP,21652,21.652,21672,-20.0
TP,22101,22.101,22104,-3.0
TP,22534,22.534,22537,-3.0
TP,22991,22.991,22992,-1.0
TP,23451,23.451,23437,14.0
TP,23894,23.894,23904,-10.0
TP,24355,24.355,24361,-6.0
TP,24793,24.793,24805,-12.0
TP,25263,25.263,25252,11.0
TP,25691,25.691,25693,-2.0
TP,26118,26.118,26130,-12.0
TP,26579,26.579,26590,-11.0
TP,27070,27.07,27079,-9.0
TP,27544,27.544,27551,-7.0
TP,27991,27.991,28005,-14.0
TP,28456,28.456,28461,-5.0
TP,28911,28.911,28918,-7.0
TP,29379,29.379,29364,15.0
TP,29811,29.811,29813,-2.0
TP,30243,30.243,30257,-14.0
TP,30697,30.697,30697,0.0
TP,31140,31.14,31142,-2.0
TP,31591,31.591,31597,-6.0
TP,32024,32.024,32039,-15.0
TP,32476,32.476,32475,1.0
TP,32895,32.895,32908,-13.0
TP,33337,33.337,33349,-12.0
TP,33778,33.778,33789,-11.0
TP,34220,34.22,34223,-3.0
TP,34641,34.641,34652,-11.0
TP,35092,35.092,35079,13.0
TP,35494,35.494,35505,-11.0
TP,35938,35.938,35939,-1.0
TP,36369,36.369,36381,-12.0
TP,36806,36.806,36813,-7.0
TP,37247,37.247,37242,5.0
TP,37688,37.688,37690,-2.0
TP,38140,38.14,38142,-2.0
TP,38573,38.573,38586,-13.0
TP,39020,39.02,39023,-3.0
TP,39457,39.457,39456,1.0
TP,39889,39.889,39890,-1.0
TP,40347,40.347,40335,12.0
TP,40775,40.775,40776,-1.0
TP,41203,41.203,41215,-12.0
TP,41647,41.647,41657,-10.0
TP,42083,42.083,42102,-19.0
TP,42539,42.539,42548,-9.0
TP,42980,42.98,42993,-13.0
TP,43420,43.42,43438,-18.0
TP,43868,43.868,43881,-13.0
TP,44317,44.317,44332,-15.0
TP,44803,44.803,44792,11.0
TP,45263,45.263,45248,15.0
TP,45697,45.697,45695,2.0
TP,46127,46.127,46133,-6.0
TP,46573,46.573,46571,2.0
TP,47021,47.021,47013,8.0
TP,47463,47.463,47448,15.0
TP,47870,47.87,47881,-11.0
TP,48324,48.324,48310,14.0
TP,48735,48.735,48737,-2.0
TP,49162,49.162,49160,2.0
TP,49584,49.584,49580,4.0
TP,50000,50.0,50003,-3.0
TP,50422,50.422,50418,4.0
TP,50824,50.824,50832,-8.0
TP,51232,51.232,51244,-12.0
TP,51643,51.643,51655,-12.0
TP,52064,52.064,52066,-2.0
TP,52473,52.473,52478,-5.0
TP,52875,52.875,52884,-9.0
TP,53296,53.296,53291,5.0
TP,53680,53.68,53694,-14.0
TP,54088,54.088,54095,-7.0
TP,54492,54.492,54494,-2.0
TP,54889,54.889,54894,-5.0
TP,55278,55.278,55293,-15.0
TP,55688,55.688,55690,-2.0
TP,56097,56.097,56084,13.0
TP,56462,56.462,56476,-14.0
TP,56880,56.88,56866,14.0
TP,57265,57.265,57254,11.0
TP,57628,57.628,57640,-12.0
TP,58039,58.039,58027,12.0
TP,58399,58.399,58410,-11.0
TP,58808,58.808,58793,15.0
TP,59160,59.16,59175,-15.0
TP,59545,59.545,59555,-10.0
TP,59949,59.949,59936,13.0
