peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,344,0.344,355,-11.0
TP,778,0.778,794,-16.0
TP,1267,1.267,1295,-28.0
FN,,,1749,
FP,1837,1.837,,
TP,2184,2.184,2190,-6.0
TP,2635,2.635,2645,-10.0
TP,3137,3.137,3130,7.0
TP,3580,3.58,3587,-7.0
TP,4036,4.036,4036,0.0
TP,4507,4.507,4497,10.0
TP,4970,4.97,4968,2.0
TP,5414,5.414,5427,-13.0
TP,5878,5.878,5886,-8.0
TP,6379,6.379,6349,30.0
TP,6815,6.815,6809,6.0
TP,7279,7.279,7269,10.0
TP,7742,7.742,7736,6.0
TP,8199,8.199,8198,1.0
TP,8622,8.622,8651,-29.0
TP,9089,9.089,9112,-23.0
TP,9575,9.575,9583,-8.0
TP,10051,10.051,10044,7.0
TP,10502,10.502,10495,7.0
TP,10954,10.954,10957,-3.0
TP,11403,11.403,11428,-25.0
TP,11912,11.912,11888,24.0
TP,12319,12.319,12342,-23.0
TP,12817,12.817,12803,14.0
FP,13127,13.127,,
FN,,,13270,
TP,13725,13.725,13733,-8.0
TP,14196,14.196,14191,5.0
TP,14653,14.653,14648,5.0
TP,15124,15.124,15111,13.0
TP,15555,15.555,15579,-24.0
TP,16018,16.018,16040,-22.0
TP,16492,16.492,16492,0.0
TP,16942,16.942,16953,-11.0
TP,17421,17.421,17426,-5.0
TP,17893,17.893,17887,6.0
FP,18202,18.202,,
FN,,,18335,
FP,18507,18.507,,
TP,18807,18.807,18797,10.0
TP,19266,19.266,19273,-7.0
TP,19744,19.744,19731,13.0
TP,20183,20.183,20177,6.0
TP,20632,20.632,20642,-10.0
TP,21104,21.104,21119,-15.0
TP,21579,21.579,21573,6.0
TP,22041,22.041,22019,22.0
TP,22481,22.481,22489,-8.0
TP,22972,22.972,22964,8.0
TP,23421,23.421,23414,7.0
TP,23871,23.871,23863,8.0
TP,24338,24.338,24336,2.0
TP,24814,24.814,24806,8.0
TP,25246,25.246,25254,-8.0
TP,25721,25.721,25709,12.0
TP,26201,26.201,26183,18.0
TP,26644,26.644,26645,-1.0
TP,27085,27.085,27091,-6.0
TP,27544,27.544,27550,-6.0
TP,28025,28.025,28016,9.0
TP,28478,28.478,28461,17.0
TP,28879,28.879,28892,-13.0
TP,29325,29.325,29328,-3.0
TP,29749,29.749,29759,-10.0
TP,30162,30.162,30163,-1.0
TP,30575,30.575,30551,24.0
TP,30926,30.926,30942,-16.0
TP,31312,31.312,31337,-25.0
TP,31696,31.696,31721,-25.0
TP,32090,32.09,32092,-2.0
TP,32452,32.452,32462,-10.0
TP,32865,32.865,32842,23.0
TP,33249,33.249,33226,23.0
TP,33590,33.59,33603,-13.0
TP,33976,33.976,33971,5.0
TP,34363,34.363,34340,23.0
TP,34736,34.736,34718,18.0
TP,35090,35.09,35100,-10.0
TP,35501,35.501,35476,25.0
TP,35839,35.839,35846,-7.0
TP,36210,36.21,36217,-7.0
TP,36584,36.584,36593,-9.0
TP,36982,36.982,36972,10.0
TP,37363,37.363,37348,15.0
TP,37746,37.746,37722,24.0
TP,38073,38.073,38093,-20.0
TP,38491,38.491,38466,25.0
TP,38854,38.854,38843,11.0
TP,39212,39.212,39221,-9.0
TP,39603,39.603,39598,5.0
TP,39961,39.961,39970,-9.0
TP,40351,40.351,40340,11.0
TP,40709,40.709,40714,-5.0
TP,41086,41.086,41095,-9.0
TP,41472,41.472,41475,-3.0
TP,41853,41.853,41845,8.0
TP,42223,42.223,42212,11.0
TP,42590,42.59,42586,4.0
TP,42961,42.961,42969,-8.0
TP,43343,43.343,43351,-8.0
TP,43710,43.71,43719,-9.0
TP,44084,44.084,44083,1.0
TP,44464,44.464,44458,6.0
TP,44850,44.85,44845,5.0
TP,45232,45.232,45226,6.0
TP,45579,45.579,45590,-11.0
TP,45960,45.96,45952,8.0
TP,46320,46.32,46331,-11.0
TP,46736,46.736,46721,15.0
TP,47076,47.076,47099,-23.0
TP,47467,47.467,47458,9.0
TP,47802,47.802,47820,-18.0
TP,48198,48.198,48204,-6.0
TP,48620,48.62,48598,22.0
TP,48996,48.996,48970,26.0
TP,49318,49.318,49324,-6.0
TP,49676,49.676,49687,-11.0
TP,50064,50.064,50078,-14.0
TP,50493,50.493,50472,21.0
TP,50824,50.824,50839,-15.0
TP,51182,51.182,51187,-5.0
TP,51544,51.544,51552,-8.0
TP,51942,51.942,51949,-7.0
TP,52342,52.342,52344,-2.0
TP,52729,52.729,52704,25.0
FN,,,53049,
FP,53222,53.222,,
FN,,,53418,
TP,53843,53.843,53819,24.0
TP,54212,54.212,54212,0.0
TP,54573,54.573,54568,5.0
TP,54899,54.899,54912,-13.0
TP,55277,55.277,55283,-6.0
TP,55677,55.677,55687,-10.0
TP,56089,56.089,56078,11.0
TP,56412,56.412,56431,-19.0
TP,56781,56.781,56776,5.0
TP,57152,57.152,57150,2.0
TP,57548,57.548,57553,-5.0
TP,57936,57.936,57941,-5.0
TP,58317,58.317,58295,22.0
TP,58646,58.646,58642,4.0
TP,59010,59.01,59020,-10.0
TP,59415,59.415,59420,-5.0
TP,59798,59.798,59809,-11.0
