peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,109,0.109,112,-3.0
TP,522,0.522,528,-6.0
TP,939,0.939,942,-3.0
TP,1350,1.35,1356,-6.0
TP,1766,1.766,1768,-2.0
TP,2176,2.176,2180,-4.0
FP,2528,2.528,,
FN,,,2594,
FN,,,3004,
FP,3174,3.174,,
FN,,,3418,
FP,3494,3.494,,
FN,,,3840,
FP,4068,4.068,,
FN,,,4262,
FP,4478,4.478,,
FN,,,4684,
FP,4791,4.791,,
TP,5101,5.101,5106,-5.0
TP,5519,5.519,5524,-5.0
TP,5940,5.94,5944,-4.0
TP,6357,6.357,6362,-5.0
TP,6776,6.776,6778,-2.0
TP,7191,7.191,7194,-3.0
TP,7607,7.607,7610,-3.0
TP,8018,8.018,8022,-4.0
TP,8431,8.431,8434,-3.0
TP,8842,8.842,8846,-4.0
TP,9252,9.252,9254,-2.0
TP,9654,9.654,9662,-8.0
TP,10067,10.067,10070,-3.0
TP,10474,10.474,10476,-2.0
TP,10880,10.88,10882,-2.0
TP,11282,11.282,11286,-4.0
TP,11689,11.689,11688,1.0
TP,12094,12.094,12092,2.0
TP,12487,12.487,12494,-7.0
TP,12898,12.898,12896,2.0
TP,13292,13.292,13300,-8.0
TP,13695,13.695,13700,-5.0
TP,14097,14.097,14102,-5.0
TP,14498,14.498,14504,-6.0
TP,14902,14.902,14906,-4.0
TP,15301,15.301,15308,-7.0
TP,15706,15.706,15710,-4.0
TP,16108,16.108,16112,-4.0
TP,16512,16.512,16514,-2.0
TP,16916,16.916,16918,-2.0
TP,17318,17.318,17320,-2.0
TP,17721,17.721,17726,-5.0
TP,18129,18.129,18130,-1.0
TP,18531,18.531,18536,-5.0
TP,18937,18.937,18942,-5.0
TP,19342,19.342,19346,-4.0
TP,19745,19.745,19750,-5.0
TP,20154,20.154,20156,-2.0
TP,20555,20.555,20560,-5.0
TP,20967,20.967,20966,1.0
TP,21369,21.369,21372,-3.0
TP,21776,21.776,21780,-4.0
TP,22182,22.182,22186,-4.0
TP,22590,22.59,22594,-4.0
TP,22997,22.997,23002,-5.0
TP,23408,23.408,23412,-4.0
TP,23818,23.818,23822,-4.0
TP,24230,24.23,24234,-4.0
TP,24639,24.639,24644,-5.0
TP,25051,25.051,25056,-5.0
TP,25463,25.463,25466,-3.0
TP,25871,25.871,25876,-5.0
TP,26281,26.281,26284,-3.0
TP,26689,26.689,26694,-5.0
TP,27095,27.095,27100,-5.0
TP,27500,27.5,27504,-4.0
TP,27905,27.905,27910,-5.0
TP,28308,28.308,28312,-4.0
TP,28711,28.711,28716,-5.0
TP,29112,29.112,29116,-4.0
TP,29515,29.515,29518,-3.0
TP,29917,29.917,29920,-3.0
TP,30319,30.319,30322,-3.0
TP,30721,30.721,30724,-3.0
TP,31120,31.12,31130,-10.0
TP,31532,31.532,31534,-2.0
TP,31937,31.937,31942,-5.0
TP,32344,32.344,32346,-2.0
TP,32749,32.749,32754,-5.0
TP,33158,33.158,33162,-4.0
TP,33562,33.562,33572,-10.0
TP,33979,33.979,33982,-3.0
TP,34390,34.39,34394,-4.0
TP,34794,34.794,34804,-10.0
TP,35208,35.208,35212,-4.0
TP,35619,35.619,35624,-5.0
TP,36027,36.027,36032,-5.0
TP,36437,36.437,36440,-3.0
TP,36843,36.843,36848,-5.0
TP,37251,37.251,37254,-3.0
TP,37652,37.652,37658,-6.0
TP,38057,38.057,38062,-5.0
TP,38461,38.461,38466,-5.0
TP,38866,38.866,38870,-4.0
TP,39269,39.269,39274,-5.0
TP,39672,39.672,39678,-6.0
TP,40078,40.078,40082,-4.0
TP,40480,40.48,40488,-8.0
TP,40888,40.888,40894,-6.0
TP,41300,41.3,41306,-6.0
TP,41710,41.71,41714,-4.0
TP,42115,42.115,42122,-7.0
TP,42525,42.525,42530,-5.0
TP,42935,42.935,42938,-3.0
TP,43342,43.342,43348,-6.0
TP,43753,43.753,43756,-3.0
FN,,,44164,
FP,44379,44.379,,
FN,,,44572,
FN,,,44978,
FP,45152,45.152,,
FN,,,45384,
FP,45547,45.547,,
FN,,,45788,
TP,46184,46.184,46190,-6.0
TP,46587,46.587,46592,-5.0
TP,46993,46.993,46998,-5.0
TP,47398,47.398,47402,-4.0
TP,47799,47.799,47804,-5.0
TP,48203,48.203,48208,-5.0
TP,48610,48.61,48612,-2.0
TP,49012,49.012,49016,-4.0
TP,49415,49.415,49418,-3.0
TP,49818,49.818,49822,-4.0
TP,50218,50.218,50224,-6.0
TP,50618,50.618,50624,-6.0
TP,51020,51.02,51024,-4.0
TP,51417,51.417,51422,-5.0
TP,51819,51.819,51822,-3.0
TP,52215,52.215,52220,-5.0
TP,52609,52.609,52616,-7.0
TP,53008,53.008,53012,-4.0
TP,53402,53.402,53410,-8.0
TP,53800,53.8,53804,-4.0
TP,54194,54.194,54200,-6.0
TP,54595,54.595,54600,-5.0
TP,54991,54.991,54996,-5.0
TP,55393,55.393,55398,-5.0
TP,55792,55.792,55796,-4.0
TP,56202,56.202,56206,-4.0
TP,56601,56.601,56608,-7.0
TP,57012,57.012,57016,-4.0
TP,57415,57.415,57420,-5.0
TP,57821,57.821,57826,-5.0
TP,58223,58.223,58228,-5.0
TP,58627,58.627,58632,-5.0
TP,59031,59.031,59036,-5.0
TP,59435,59.435,59438,-3.0
TP,59830,59.83,59838,-8.0
