peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,190,0.19,171,19.0
TP,611,0.611,605,6.0
TP,1032,1.032,1036,-4.0
TP,1469,1.469,1464,5.0
TP,1880,1.88,1884,-4.0
TP,2319,2.319,2313,6.0
TP,2753,2.753,2732,21.0
TP,3161,3.161,3144,17.0
TP,3552,3.552,3560,-8.0
TP,3980,3.98,3972,8.0
TP,4377,4.377,4371,6.0
TP,4764,4.764,4775,-11.0
TP,5175,5.175,5171,4.0
TP,5565,5.565,5571,-6.0
TP,5974,5.974,5963,11.0
TP,6363,6.363,6357,6.0
TP,6762,6.762,6757,5.0
TP,7157,7.157,7154,3.0
TP,7582,7.582,7557,25.0
TP,7960,7.96,7965,-5.0
TP,8394,8.394,8366,28.0
TP,8783,8.783,8778,5.0
TP,9178,9.178,9187,-9.0
TP,9602,9.602,9597,5.0
TP,10007,10.007,10007,0.0
TP,10430,10.43,10419,11.0
TP,10842,10.842,10833,9.0
TP,11251,11.251,11247,4.0
TP,11673,11.673,11661,12.0
TP,12074,12.074,12078,-4.0
TP,12502,12.502,12501,1.0
TP,12943,12.943,12922,21.0
TP,13328,13.328,13353,-25.0
TP,13776,13.776,13781,-5.0
TP,14223,14.223,14214,9.0
TP,14670,14.67,14649,21.0
TP,15083,15.083,15082,1.0
TP,15515,15.515,15520,-5.0
TP,15981,15.981,15962,19.0
TP,16400,16.4,16406,-6.0
TP,16839,16.839,16846,-7.0
TP,17295,17.295,17289,6.0
TP,17738,17.738,17731,7.0
TP,18190,18.19,18170,20.0
TP,18611,18.611,18613,-2.0
TP,19066,19.066,19072,-6.0
TP,19576,19.576,19555,21.0
TP,20024,20.024,20019,5.0
TP,20472,20.472,20478,-6.0
TP,20960,20.96,20935,25.0
TP,21382,21.382,21379,3.0
TP,21823,21.823,21829,-6.0
TP,22295,22.295,22275,20.0
TP,22719,22.719,22718,1.0
TP,23151,23.151,23160,-9.0
TP,23607,23.607,23604,3.0
TP,24059,24.059,24051,8.0
TP,24501,24.501,24491,10.0
TP,24931,24.931,24930,1.0
TP,25362,25.362,25367,-5.0
TP,25811,25.811,25802,9.0
TP,26234,26.234,26232,2.0
TP,26664,26.664,26670,-6.0
TP,27105,27.105,27102,3.0
TP,27543,27.543,27539,4.0
TP,27984,27.984,27974,10.0
TP,28403,28.403,28409,-6.0
TP,28836,28.836,28842,-6.0
TP,29278,29.278,29273,5.0
TP,29709,29.709,29705,4.0
TP,30123,30.123,30137,-14.0
TP,30572,30.572,30568,4.0
TP,30992,30.992,31000,-8.0
TP,31432,31.432,31431,1.0
TP,31859,31.859,31867,-8.0
TP,32299,32.299,32302,-3.0
TP,32734,32.734,32737,-3.0
TP,33168,33.168,33174,-6.0
TP,33631,33.631,33610,21.0
TP,34061,34.061,34048,13.0
TP,34479,34.479,34485,-6.0
TP,34917,34.917,34924,-7.0
TP,35367,35.367,35363,4.0
TP,35794,35.794,35803,-9.0
TP,36247,36.247,36246,1.0
TP,36698,36.698,36685,13.0
TP,37140,37.14,37134,6.0
TP,37602,37.602,37581,21.0
TP,38022,38.022,38026,-4.0
TP,38475,38.475,38465,10.0
TP,38921,38.921,38915,6.0
TP,39370,39.37,39358,12.0
TP,39804,39.804,39803,1.0
TP,40252,40.252,40248,4.0
TP,40684,40.684,40696,-12.0
TP,41147,41.147,41145,2.0
TP,41598,41.598,41590,8.0
TP,42053,42.053,42035,18.0
TP,42489,42.489,42482,7.0
TP,42934,42.934,42928,6.0
TP,43380,43.38,43375,5.0
TP,43824,43.824,43820,4.0
TP,44268,44.268,44263,5.0
TP,44728,44.728,44714,14.0
TP,45156,45.156,45159,-3.0
TP,45613,45.613,45602,11.0
TP,46048,46.048,46054,-6.0
TP,46521,46.521,46503,18.0
TP,46955,46.955,46944,11.0
TP,47388,47.388,47398,-10.0
TP,47854,47.854,47858,-4.0
TP,48299,48.299,48314,-15.0
TP,48759,48.759,48769,-10.0
TP,49235,49.235,49221,14.0
TP,49682,49.682,49671,11.0
TP,50125,50.125,50128,-3.0
TP,50580,50.58,50581,-1.0
TP,51026,51.026,51028,-2.0
TP,51510,51.51,51489,21.0
TP,51953,51.953,51949,4.0
TP,52401,52.401,52405,-4.0
TP,52867,52.867,52866,1.0
TP,53333,53.333,53320,13.0
TP,53785,53.785,53779,6.0
TP,54260,54.26,54226,34.0
TP,54682,54.682,54679,3.0
TP,55118,55.118,55121,-3.0
TP,55578,55.578,55572,6.0
TP,56029,56.029,56017,12.0
TP,56462,56.462,56463,-1.0
TP,56915,56.915,56908,7.0
TP,57353,57.353,57346,7.0
TP,57818,57.818,57794,24.0
TP,58228,58.228,58235,-7.0
TP,58672,58.672,58670,2.0
TP,59090,59.09,59111,-21.0
TP,59525,59.525,59552,-27.0
FP,59902,59.902,,
FN,,,59988,
