peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,40,0.04,48,-8.0
TP,424,0.424,420,4.0
FN,,,789,
FP,885,0.885,,
FN,,,1156,
TP,1528,1.528,1522,6.0
TP,1885,1.885,1888,-3.0
TP,2251,2.251,2254,-3.0
TP,2628,2.628,2622,6.0
TP,2978,2.978,2989,-11.0
TP,3355,3.355,3355,0.0
TP,3709,3.709,3721,-12.0
TP,4100,4.1,4087,13.0
TP,4458,4.458,4452,6.0
TP,4837,4.837,4815,22.0
TP,5184,5.184,5179,5.0
TP,5548,5.548,5540,8.0
TP,5899,5.899,5900,-1.0
TP,6266,6.266,6260,6.0
TP,6626,6.626,6621,5.0
TP,6981,6.981,6985,-4.0
TP,7354,7.354,7347,7.0
TP,7697,7.697,7712,-15.0
TP,8062,8.062,8074,-12.0
TP,8436,8.436,8435,1.0
TP,8806,8.806,8803,3.0
TP,9177,9.177,9171,6.0
TP,9528,9.528,9538,-10.0
TP,9900,9.9,9902,-2.0
TP,10262,10.262,10265,-3.0
TP,10635,10.635,10637,-2.0
TP,10998,10.998,11007,-9.0
TP,11364,11.364,11374,-10.0
TP,11729,11.729,11739,-10.0
TP,12105,12.105,12105,0.0
TP,12505,12.505,12467,38.0
TP,12822,12.822,12831,-9.0
TP,13218,13.218,13194,24.0
TP,13555,13.555,13555,0.0
TP,13926,13.926,13915,11.0
TP,14256,14.256,14275,-19.0
TP,14626,14.626,14636,-10.0
TP,15003,15.003,14997,6.0
TP,15352,15.352,15360,-8.0
TP,15729,15.729,15723,6.0
TP,16090,16.09,16084,6.0
TP,16445,16.445,16448,-3.0
TP,16816,16.816,16811,5.0
TP,17179,17.179,17174,5.0
TP,17525,17.525,17535,-10.0
TP,17867,17.867,17896,-29.0
TP,18259,18.259,18254,5.0
TP,18625,18.625,18622,3.0
TP,18991,18.991,18985,6.0
TP,19350,19.35,19346,4.0
TP,19694,19.694,19706,-12.0
TP,20071,20.071,20068,3.0
TP,20448,20.448,20431,17.0
TP,20800,20.8,20795,5.0
TP,21129,21.129,21155,-26.0
TP,21525,21.525,21517,8.0
TP,21884,21.884,21882,2.0
FN,,,22241,
FP,22341,22.341,,
TP,22644,22.644,22607,37.0
TP,22962,22.962,22971,-9.0
TP,23335,23.335,23330,5.0
TP,23689,23.689,23691,-2.0
TP,24057,24.057,24053,4.0
TP,24436,24.436,24413,23.0
TP,24797,24.797,24781,16.0
TP,25150,25.15,25149,1.0
TP,25507,25.507,25519,-12.0
TP,25887,25.887,25889,-2.0
TP,26256,26.256,26255,1.0
TP,26616,26.616,26618,-2.0
TP,26984,26.984,26980,4.0
TP,27351,27.351,27345,6.0
TP,27718,27.718,27710,8.0
TP,28072,28.072,28079,-7.0
TP,28449,28.449,28442,7.0
TP,28792,28.792,28805,-13.0
TP,29196,29.196,29170,26.0
TP,29533,29.533,29535,-2.0
TP,29878,29.878,29905,-27.0
