peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,148,0.148,165,-17.0
TP,576,0.576,564,12.0
TP,955,0.955,959,-4.0
TP,1351,1.351,1354,-3.0
TP,1740,1.74,1747,-7.0
TP,2159,2.159,2145,14.0
TP,2549,2.549,2551,-2.0
TP,2946,2.946,2950,-4.0
TP,3352,3.352,3348,4.0
TP,3730,3.73,3746,-16.0
TP,4137,4.137,4138,-1.0
TP,4535,4.535,4539,-4.0
TP,4951,4.951,4938,13.0
TP,5343,5.343,5339,4.0
TP,5741,5.741,5744,-3.0
TP,6150,6.15,6146,4.0
TP,6531,6.531,6547,-16.0
TP,6957,6.957,6952,5.0
TP,7363,7.363,7358,5.0
TP,7765,7.765,7763,2.0
TP,8151,8.151,8165,-14.0
TP,8574,8.574,8567,7.0
TP,8984,8.984,8972,12.0
TP,9381,9.381,9378,3.0
TP,9781,9.781,9783,-2.0
TP,10185,10.185,10189,-4.0
TP,10610,10.61,10596,14.0
TP,11014,11.014,11015,-1.0
TP,11422,11.422,11429,-7.0
TP,11852,11.852,11839,13.0
TP,12260,12.26,12254,6.0
TP,12680,12.68,12666,14.0
TP,13078,13.078,13075,3.0
TP,13480,13.48,13478,2.0
TP,13879,13.879,13882,-3.0
TP,14284,14.284,14286,-2.0
TP,14696,14.696,14686,10.0
TP,15082,15.082,15087,-5.0
TP,15472,15.472,15487,-15.0
TP,15873,15.873,15881,-8.0
TP,16277,16.277,16278,-1.0
TP,16683,16.683,16673,10.0
TP,17063,17.063,17067,-4.0
TP,17460,17.46,17465,-5.0
TP,17877,17.877,17863,14.0
TP,18265,18.265,18259,6.0
TP,18651,18.651,18653,-2.0
TP,19043,19.043,19046,-3.0
TP,19440,19.44,19438,2.0
TP,19831,19.831,19832,-1.0
TP,20230,20.23,20223,7.0
TP,20609,20.609,20614,-5.0
TP,21010,21.01,21003,7.0
TP,21396,21.396,21393,3.0
TP,21781,21.781,21782,-1.0
TP,22171,22.171,22170,1.0
TP,22570,22.57,22556,14.0
TP,22947,22.947,22942,5.0
TP,23332,23.332,23333,-1.0
TP,23714,23.714,23721,-7.0
TP,24117,24.117,24107,10.0
TP,24497,24.497,24494,3.0
TP,24885,24.885,24882,3.0
TP,25275,25.275,25269,6.0
TP,25670,25.67,25656,14.0
TP,26054,26.054,26043,11.0
TP,26446,26.446,26434,12.0
TP,26829,26.829,26825,4.0
TP,27227,27.227,27215,12.0
TP,27600,27.6,27607,-7.0
TP,28000,28.0,27999,1.0
TP,28391,28.391,28394,-3.0
TP,28784,28.784,28790,-6.0
TP,29199,29.199,29185,14.0
TP,29590,29.59,29589,1.0
TP,29998,29.998,29993,5.0
TP,30406,30.406,30402,4.0
TP,30813,30.813,30811,2.0
TP,31213,31.213,31218,-5.0
TP,31621,31.621,31631,-10.0
TP,32049,32.049,32045,4.0
TP,32467,32.467,32460,7.0
TP,32888,32.888,32873,15.0
TP,33279,33.279,33285,-6.0
TP,33690,33.69,33693,-3.0
TP,34115,34.115,34101,14.0
TP,34507,34.507,34511,-4.0
TP,34917,34.917,34917,0.0
TP,35304,35.304,35320,-16.0
TP,35705,35.705,35703,2.0
TP,36120,36.12,36118,2.0
TP,36518,36.518,36518,0.0
TP,36911,36.911,36914,-3.0
TP,37303,37.303,37309,-6.0
TP,37699,37.699,37701,-2.0
TP,38091,38.091,38093,-2.0
TP,38495,38.495,38482,13.0
TP,38866,38.866,38870,-4.0
TP,39251,39.251,39256,-5.0
TP,39624,39.624,39641,-17.0
TP,40020,40.02,40025,-5.0
TP,40412,40.412,40409,3.0
TP,40788,40.788,40792,-4.0
TP,41177,41.177,41175,2.0
TP,41555,41.555,41559,-4.0
TP,41936,41.936,41943,-7.0
TP,42319,42.319,42325,-6.0
TP,42703,42.703,42709,-6.0
TP,43106,43.106,43091,15.0
TP,43486,43.486,43473,13.0
TP,43857,43.857,43856,1.0
TP,44232,44.232,44238,-6.0
TP,44618,44.618,44619,-1.0
TP,44993,44.993,44998,-5.0
TP,45373,45.373,45378,-5.0
TP,45759,45.759,45756,3.0
TP,46131,46.131,46133,-2.0
TP,46505,46.505,46510,-5.0
TP,46882,46.882,46886,-4.0
TP,47265,47.265,47262,3.0
TP,47640,47.64,47637,3.0
TP,48008,48.008,48011,-3.0
TP,48395,48.395,48387,8.0
TP,48769,48.769,48763,6.0
TP,49139,49.139,49141,-2.0
TP,49520,49.52,49518,2.0
TP,49903,49.903,49898,5.0
TP,50278,50.278,50277,1.0
TP,50669,50.669,50662,7.0
TP,51045,51.045,51044,1.0
TP,51421,51.421,51427,-6.0
TP,51810,51.81,51809,1.0
TP,52208,52.208,52194,14.0
TP,52574,52.574,52581,-7.0
TP,52984,52.984,52969,15.0
TP,53370,53.37,53356,14.0
TP,53737,53.737,53743,-6.0
TP,54126,54.126,54130,-4.0
TP,54521,54.521,54517,4.0
TP,54902,54.902,54904,-2.0
TP,55290,55.29,55294,-4.0
TP,55678,55.678,55685,-7.0
TP,56072,56.072,56077,-5.0
TP,56480,56.48,56476,4.0
TP,56881,56.881,56884,-3.0
TP,57282,57.282,57289,-7.0
TP,57701,57.701,57703,-2.0
TP,58116,58.116,58122,-6.0
TP,58538,58.538,58541,-3.0
TP,58970,58.97,58968,2.0
TP,59407,59.407,59395,12.0
TP,59823,59.823,59825,-2.0
