peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
FP,143,0.143,,
FN,,,403,
TP,847,0.847,851,-4.0
TP,1324,1.324,1301,23.0
TP,1769,1.769,1756,13.0
TP,2222,2.222,2217,5.0
TP,2681,2.681,2677,4.0
TP,3142,3.142,3137,5.0
TP,3588,3.588,3596,-8.0
TP,4039,4.039,4051,-12.0
TP,4508,4.508,4504,4.0
TP,4969,4.969,4961,8.0
TP,5421,5.421,5419,2.0
TP,5888,5.888,5887,1.0
TP,6353,6.353,6357,-4.0
TP,6802,6.802,6815,-13.0
TP,7259,7.259,7266,-7.0
TP,7711,7.711,7722,-11.0
TP,8186,8.186,8178,8.0
TP,8628,8.628,8634,-6.0
TP,9096,9.096,9094,2.0
TP,9541,9.541,9565,-24.0
TP,10024,10.024,10028,-4.0
TP,10480,10.48,10487,-7.0
TP,10948,10.948,10941,7.0
TP,11394,11.394,11404,-10.0
TP,11845,11.845,11848,-3.0
TP,12301,12.301,12294,7.0
TP,12750,12.75,12746,4.0
TP,13190,13.19,13186,4.0
TP,13620,13.62,13630,-10.0
TP,14090,14.09,14081,9.0
TP,14501,14.501,14524,-23.0
TP,14945,14.945,14967,-22.0
TP,15431,15.431,15428,3.0
TP,15880,15.88,15892,-12.0
TP,16336,16.336,16346,-10.0
TP,16802,16.802,16810,-8.0
TP,17288,17.288,17287,1.0
TP,17752,17.752,17744,8.0
TP,18201,18.201,18195,6.0
TP,18632,18.632,18637,-5.0
TP,19044,19.044,19067,-23.0
TP,19500,19.5,19499,1.0
TP,19923,19.923,19928,-5.0
TP,20349,20.349,20372,-23.0
TP,20824,20.824,20827,-3.0
TP,21280,21.28,21290,-10.0
TP,21766,21.766,21768,-2.0
TP,22265,22.265,22263,2.0
TP,22758,22.758,22754,4.0
TP,23241,23.241,23243,-2.0
TP,23738,23.738,23701,37.0
TP,24190,24.19,24198,-8.0
TP,24667,24.667,24659,8.0
TP,25120,25.12,25111,9.0
TP,25550,25.55,25559,-9.0
TP,26002,26.002,25999,3.0
TP,26434,26.434,26439,-5.0
TP,26886,26.886,26880,6.0
TP,27325,27.325,27316,9.0
TP,27747,27.747,27742,5.0
TP,28165,28.165,28170,-5.0
TP,28607,28.607,28598,9.0
TP,29025,29.025,29017,8.0
TP,29436,29.436,29440,-4.0
TP,29875,29.875,29868,7.0
TP,30300,30.3,30296,4.0
TP,30715,30.715,30718,-3.0
TP,31136,31.136,31145,-9.0
TP,31553,31.553,31564,-11.0
TP,31976,31.976,31983,-7.0
TP,32409,32.409,32408,1.0
TP,32825,32.825,32831,-6.0
TP,33257,33.257,33251,6.0
TP,33675,33.675,33669,6.0
TP,34098,34.098,34093,5.0
TP,34521,34.521,34515,6.0
TP,34937,34.937,34936,1.0
TP,35365,35.365,35357,8.0
TP,35775,35.775,35786,-11.0
TP,36226,36.226,36223,3.0
TP,36651,36.651,36648,3.0
TP,37081,37.081,37084,-3.0
TP,37522,37.522,37513,9.0
TP,37919,37.919,37942,-23.0
TP,38371,38.371,38374,-3.0
TP,38796,38.796,38801,-5.0
TP,39234,39.234,39227,7.0
TP,39660,39.66,39664,-4.0
TP,40104,40.104,40095,9.0
TP,40530,40.53,40534,-4.0
TP,40972,40.972,40977,-5.0
TP,41415,41.415,41419,-4.0
TP,41861,41.861,41869,-8.0
TP,42302,42.302,42312,-10.0
TP,42744,42.744,42755,-11.0
TP,43197,43.197,43204,-7.0
TP,43659,43.659,43650,9.0
TP,44087,44.087,44095,-8.0
TP,44537,44.537,44533,4.0
TP,44965,44.965,44969,-4.0
TP,45385,45.385,45406,-21.0
TP,45840,45.84,45833,7.0
TP,46270,46.27,46260,10.0
TP,46706,46.706,46696,10.0
TP,47144,47.144,47135,9.0
TP,47576,47.576,47565,11.0
TP,48003,48.003,47995,8.0
TP,48430,48.43,48427,3.0
TP,48861,48.861,48856,5.0
TP,49275,49.275,49277,-2.0
TP,49684,49.684,49706,-22.0
TP,50147,50.147,50138,9.0
TP,50568,50.568,50565,3.0
TP,51003,51.003,50998,5.0
TP,51421,51.421,51431,-10.0
TP,51876,51.876,51870,6.0
TP,52288,52.288,52298,-10.0
TP,52736,52.736,52733,3.0
TP,53174,53.174,53168,6.0
TP,53622,53.622,53599,23.0
TP,54024,54.024,54023,1.0
TP,54442,54.442,54451,-9.0
TP,54878,54.878,54885,-7.0
TP,55318,55.318,55314,4.0
TP,55739,55.739,55738,1.0
TP,56182,56.182,56174,8.0
TP,56605,56.605,56609,-4.0
TP,57032,57.032,57032,0.0
TP,57461,57.461,57458,3.0
TP,57891,57.891,57886,5.0
TP,58302,58.302,58313,-11.0
TP,58738,58.738,58734,4.0
TP,59178,59.178,59167,11.0
TP,59595,59.595,59607,-12.0
