peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,40,0.04,29,11.0
TP,373,0.373,389,-16.0
TP,737,0.737,749,-12.0
TP,1123,1.123,1107,16.0
TP,1459,1.459,1465,-6.0
TP,1799,1.799,1828,-29.0
TP,2177,2.177,2192,-15.0
TP,2548,2.548,2554,-6.0
TP,2918,2.918,2914,4.0
TP,3266,3.266,3278,-12.0
TP,3642,3.642,3643,-1.0
TP,4005,4.005,4009,-4.0
TP,4379,4.379,4375,4.0
TP,4734,4.734,4740,-6.0
TP,5098,5.098,5103,-5.0
TP,5464,5.464,5467,-3.0
TP,5834,5.834,5831,3.0
TP,6186,6.186,6193,-7.0
TP,6544,6.544,6553,-9.0
TP,6918,6.918,6914,4.0
TP,7266,7.266,7274,-8.0
TP,7635,7.635,7639,-4.0
TP,8013,8.013,8010,3.0
TP,8373,8.373,8388,-15.0
TP,8774,8.774,8780,-6.0
TP,9174,9.174,9174,0.0
TP,9570,9.57,9583,-13.0
TP,9983,9.983,9988,-5.0
TP,10376,10.376,10389,-13.0
TP,10797,10.797,10793,4.0
TP,11191,11.191,11191,0.0
TP,11576,11.576,11587,-11.0
TP,11986,11.986,11979,7.0
TP,12368,12.368,12366,2.0
TP,12734,12.734,12749,-15.0
TP,13121,13.121,13127,-6.0
TP,13513,13.513,13502,11.0
TP,13870,13.87,13875,-5.0
TP,14209,14.209,14242,-33.0
TP,14618,14.618,14611,7.0
TP,14972,14.972,14977,-5.0
TP,15337,15.337,15344,-7.0
TP,15703,15.703,15709,-6.0
TP,16063,16.063,16071,-8.0
TP,16435,16.435,16433,2.0
TP,16796,16.796,16793,3.0
TP,17153,17.153,17152,1.0
TP,17514,17.514,17513,1.0
TP,17869,17.869,17873,-4.0
TP,18217,18.217,18234,-17.0
TP,18591,18.591,18593,-2.0
TP,18941,18.941,18950,-9.0
TP,19305,19.305,19307,-2.0
TP,19653,19.653,19665,-12.0
FN,,,20022,
FP,20157,20.157,,
FN,,,20378,
TP,20732,20.732,20736,-4.0
TP,21094,21.094,21096,-2.0
TP,21441,21.441,21456,-15.0
TP,21803,21.803,21816,-13.0
TP,22180,22.18,22175,5.0
FN,,,22534,
FP,22632,22.632,,
FN,,,22893,
TP,23240,23.24,23253,-13.0
TP,23601,23.601,23615,-14.0
TP,23981,23.981,23978,3.0
TP,24327,24.327,24339,-12.0
TP,24705,24.705,24701,4.0
TP,25045,25.045,25061,-16.0
TP,25409,25.409,25422,-13.0
TP,25784,25.784,25783,1.0
TP,26146,26.146,26144,2.0
TP,26513,26.513,26512,1.0
TP,26866,26.866,26878,-12.0
TP,27246,27.246,27243,3.0
TP,27611,27.611,27607,4.0
TP,27958,27.958,27967,-9.0
TP,28313,28.313,28328,-15.0
TP,28672,28.672,28686,-14.0
TP,29031,29.031,29044,-13.0
TP,29396,29.396,29401,-5.0
TP,29747,29.747,29757,-10.0
TP,30137,30.137,30114,23.0
TP,30475,30.475,30470,5.0
TP,30824,30.824,30826,-2.0
TP,31179,31.179,31182,-3.0
TP,31506,31.506,31537,-31.0
TP,31883,31.883,31889,-6.0
TP,32249,32.249,32247,2.0
TP,32606,32.606,32604,2.0
TP,32964,32.964,32961,3.0
TP,33322,33.322,33317,5.0
TP,33672,33.672,33671,1.0
TP,34014,34.014,34027,-13.0
TP,34387,34.387,34383,4.0
TP,34726,34.726,34738,-12.0
TP,35079,35.079,35092,-13.0
TP,35448,35.448,35446,2.0
TP,35818,35.818,35798,20.0
TP,36134,36.134,36148,-14.0
TP,36518,36.518,36503,15.0
TP,36857,36.857,36856,1.0
TP,37196,37.196,37208,-12.0
TP,37558,37.558,37560,-2.0
TP,37904,37.904,37911,-7.0
TP,38267,38.267,38262,5.0
TP,38619,38.619,38614,5.0
TP,38987,38.987,38967,20.0
TP,39315,39.315,39319,-4.0
TP,39658,39.658,39671,-13.0
TP,40016,40.016,40025,-9.0
TP,40387,40.387,40381,6.0
TP,40735,40.735,40741,-6.0
TP,41101,41.101,41100,1.0
TP,41445,41.445,41458,-13.0
TP,41810,41.81,41815,-5.0
TP,42154,42.154,42169,-15.0
TP,42517,42.517,42526,-9.0
TP,42887,42.887,42882,5.0
TP,43229,43.229,43241,-12.0
TP,43589,43.589,43602,-13.0
TP,43966,43.966,43962,4.0
TP,44319,44.319,44320,-1.0
TP,44676,44.676,44677,-1.0
TP,45030,45.03,45033,-3.0
TP,45385,45.385,45388,-3.0
TP,45745,45.745,45742,3.0
TP,46097,46.097,46097,0.0
TP,46450,46.45,46451,-1.0
TP,46786,46.786,46804,-18.0
TP,47157,47.157,47157,0.0
TP,47509,47.509,47510,-1.0
TP,47851,47.851,47863,-12.0
TP,48212,48.212,48217,-5.0
TP,48553,48.553,48570,-17.0
TP,48916,48.916,48924,-8.0
TP,49273,49.273,49277,-4.0
TP,49627,49.627,49632,-5.0
TP,49976,49.976,49988,-12.0
TP,50363,50.363,50348,15.0
TP,50696,50.696,50709,-13.0
TP,51057,51.057,51075,-18.0
TP,51440,51.44,51437,3.0
TP,51786,51.786,51798,-12.0
TP,52160,52.16,52159,1.0
TP,52521,52.521,52521,0.0
TP,52888,52.888,52882,6.0
TP,53244,53.244,53245,-1.0
TP,53598,53.598,53608,-10.0
TP,53971,53.971,53968,3.0
TP,54314,54.314,54328,-14.0
TP,54691,54.691,54687,4.0
TP,55041,55.041,55045,-4.0
TP,55395,55.395,55401,-6.0
TP,55743,55.743,55756,-13.0
TP,56099,56.099,56110,-11.0
TP,56459,56.459,56464,-5.0
TP,56816,56.816,56817,-1.0
TP,57177,57.177,57169,8.0
TP,57508,57.508,57522,-14.0
TP,57844,57.844,57874,-30.0
TP,58207,58.207,58226,-19.0
TP,58576,58.576,58576,0.0
TP,58933,58.933,58929,4.0
TP,59276,59.276,59280,-4.0
TP,59619,59.619,59631,-12.0
TP,59960,59.96,59980,-20.0
