peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
FP,94,0.094,,
FN,,,160,
TP,577,0.577,574,3.0
TP,973,0.973,986,-13.0
TP,1404,1.404,1398,6.0
TP,1803,1.803,1812,-9.0
TP,2233,2.233,2225,8.0
TP,2626,2.626,2637,-11.0
FN,,,3049,
FP,3125,3.125,,
TP,3465,3.465,3461,4.0
TP,3894,3.894,3874,20.0
TP,4288,4.288,4286,2.0
TP,4703,4.703,4699,4.0
TP,5100,5.1,5111,-11.0
TP,5543,5.543,5524,19.0
TP,5934,5.934,5936,-2.0
TP,6346,6.346,6349,-3.0
TP,6753,6.753,6763,-10.0
TP,7166,7.166,7177,-11.0
TP,7598,7.598,7590,8.0
TP,8015,8.015,8004,11.0
TP,8419,8.419,8418,1.0
TP,8832,8.832,8831,1.0
TP,9263,9.263,9244,19.0
TP,9653,9.653,9660,-7.0
TP,10072,10.072,10074,-2.0
TP,10476,10.476,10487,-11.0
TP,10886,10.886,10900,-14.0
TP,11322,11.322,11314,8.0
TP,11749,11.749,11727,22.0
TP,12130,12.13,12141,-11.0
TP,12560,12.56,12555,5.0
TP,12990,12.99,12969,21.0
TP,13372,13.372,13384,-12.0
TP,13799,13.799,13797,2.0
TP,14215,14.215,14211,4.0
TP,14621,14.621,14629,-8.0
FP,14968,14.968,,
FN,,,15043,
TP,15463,15.463,15460,3.0
TP,15874,15.874,15875,-1.0
TP,16297,16.297,16290,7.0
TP,16680,16.68,16706,-26.0
TP,17123,17.123,17121,2.0
TP,17522,17.522,17537,-15.0
TP,17936,17.936,17953,-17.0
TP,18388,18.388,18367,21.0
TP,18771,18.771,18781,-10.0
TP,19195,19.195,19196,-1.0
TP,19576,19.576,19609,-33.0
TP,20030,20.03,20024,6.0
TP,20444,20.444,20438,6.0
TP,20847,20.847,20853,-6.0
TP,21259,21.259,21270,-11.0
TP,21674,21.674,21687,-13.0
TP,22086,22.086,22102,-16.0
TP,22519,22.519,22519,0.0
TP,22934,22.934,22935,-1.0
TP,23351,23.351,23351,0.0
TP,23750,23.75,23766,-16.0
TP,24166,24.166,24181,-15.0
TP,24587,24.587,24599,-12.0
TP,25014,25.014,25013,1.0
TP,25416,25.416,25428,-12.0
TP,25849,25.849,25844,5.0
TP,26252,26.252,26259,-7.0
TP,26674,26.674,26678,-4.0
TP,27101,27.101,27095,6.0
TP,27507,27.507,27511,-4.0
TP,27920,27.92,27930,-10.0
TP,28349,28.349,28348,1.0
TP,28744,28.744,28765,-21.0
TP,29184,29.184,29181,3.0
TP,29583,29.583,29598,-15.0
TP,29999,29.999,30018,-19.0
TP,30427,30.427,30435,-8.0
TP,30871,30.871,30852,19.0
TP,31259,31.259,31269,-10.0
TP,31677,31.677,31686,-9.0
TP,32109,32.109,32104,5.0
TP,32509,32.509,32525,-16.0
TP,32944,32.944,32946,-2.0
TP,33353,33.353,33365,-12.0
TP,33807,33.807,33784,23.0
TP,34201,34.201,34204,-3.0
TP,34630,34.63,34622,8.0
FN,,,35042,
FP,35147,35.147,,
TP,35447,35.447,35460,-13.0
TP,35863,35.863,35877,-14.0
TP,36283,36.283,36294,-11.0
TP,36720,36.72,36711,9.0
TP,37131,37.131,37128,3.0
TP,37552,37.552,37545,7.0
TP,37951,37.951,37961,-10.0
TP,38372,38.372,38376,-4.0
TP,38786,38.786,38795,-9.0
TP,39216,39.216,39212,4.0
TP,39632,39.632,39629,3.0
TP,40034,40.034,40046,-12.0
TP,40449,40.449,40465,-16.0
TP,40884,40.884,40881,3.0
TP,41297,41.297,41299,-2.0
TP,41705,41.705,41715,-10.0
TP,42120,42.12,42133,-13.0
TP,42539,42.539,42550,-11.0
TP,42955,42.955,42967,-12.0
TP,43374,43.374,43385,-11.0
TP,43821,43.821,43803,18.0
TP,44232,44.232,44219,13.0
TP,44656,44.656,44637,19.0
TP,45040,45.04,45053,-13.0
TP,45456,45.456,45471,-15.0
TP,45899,45.899,45889,10.0
TP,46303,46.303,46306,-3.0
TP,46745,46.745,46723,22.0
TP,47147,47.147,47141,6.0
TP,47546,47.546,47558,-12.0
TP,47974,47.974,47975,-1.0
TP,48379,48.379,48392,-13.0
TP,48784,48.784,48810,-26.0
FN,,,49230,
FP,49384,49.384,,
TP,49686,49.686,49648,38.0
TP,50052,50.052,50069,-17.0
FN,,,50486,
FP,50615,50.615,,
TP,50924,50.924,50905,19.0
TP,51325,51.325,51325,0.0
TP,51732,51.732,51744,-12.0
TP,52150,52.15,52162,-12.0
TP,52567,52.567,52579,-12.0
TP,53039,53.039,52999,40.0
TP,53407,53.407,53416,-9.0
TP,53829,53.829,53832,-3.0
TP,54240,54.24,54249,-9.0
TP,54667,54.667,54664,3.0
TP,55049,55.049,55080,-31.0
TP,55489,55.489,55497,-8.0
TP,55914,55.914,55911,3.0
FN,,,56326,
FN,,,56748,
FP,56957,56.957,,
FN,,,57165,
TP,57603,57.603,57584,19.0
TP,57958,57.958,58001,-43.0
FP,58267,58.267,,
FN,,,58423,
TP,58869,58.869,58895,-26.0
TP,59270,59.27,59265,5.0
TP,59688,59.688,59685,3.0
