peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,188,0.188,187,1.0
TP,624,0.624,632,-8.0
TP,1077,1.077,1076,1.0
TP,1519,1.519,1518,1.0
TP,1946,1.946,1958,-12.0
TP,2395,2.395,2396,-1.0
TP,2825,2.825,2832,-7.0
TP,3264,3.264,3270,-6.0
TP,3708,3.708,3706,2.0
TP,4144,4.144,4143,1.0
TP,4583,4.583,4583,0.0
TP,5040,5.04,5022,18.0
TP,5465,5.465,5462,3.0
TP,5906,5.906,5905,1.0
TP,6345,6.345,6345,0.0
TP,6772,6.772,6790,-18.0
TP,7231,7.231,7232,-1.0
TP,7675,7.675,7674,1.0
TP,8113,8.113,8116,-3.0
TP,8558,8.558,8557,1.0
TP,8985,8.985,9002,-17.0
TP,9445,9.445,9444,1.0
TP,9891,9.891,9890,1.0
TP,10332,10.332,10333,-1.0
TP,10787,10.787,10785,2.0
TP,11214,11.214,11229,-15.0
TP,11676,11.676,11675,1.0
TP,12136,12.136,12132,4.0
TP,12582,12.582,12581,1.0
TP,13031,13.031,13029,2.0
TP,13480,13.48,13479,1.0
TP,13928,13.928,13926,2.0
TP,14371,14.371,14374,-3.0
TP,14822,14.822,14822,0.0
TP,15267,15.267,15267,0.0
TP,15712,15.712,15712,0.0
TP,16152,16.152,16159,-7.0
TP,16585,16.585,16600,-15.0
TP,17048,17.048,17048,0.0
TP,17475,17.475,17491,-16.0
TP,17919,17.919,17934,-15.0
TP,18375,18.375,18378,-3.0
TP,18838,18.838,18837,1.0
TP,19289,19.289,19289,0.0
TP,19747,19.747,19745,2.0
TP,20200,20.2,20199,1.0
TP,20642,20.642,20649,-7.0
TP,21093,21.093,21102,-9.0
TP,21564,21.564,21561,3.0
TP,22008,22.008,22015,-7.0
TP,22468,22.468,22470,-2.0
TP,22927,22.927,22926,1.0
TP,23401,23.401,23400,1.0
TP,23851,23.851,23860,-9.0
TP,24317,24.317,24314,3.0
TP,24768,24.768,24769,-1.0
TP,25246,25.246,25244,2.0
TP,25706,25.706,25703,3.0
TP,26162,26.162,26162,0.0
TP,26617,26.617,26614,3.0
TP,27069,27.069,27070,-1.0
TP,27526,27.526,27524,2.0
TP,27960,27.96,27975,-15.0
FP,28295,28.295,,
FN,,,28423,
FP,28875,28.875,,
FN,,,28940,
TP,29322,29.322,29317,5.0
TP,29761,29.761,29763,-2.0
TP,30207,30.207,30208,-1.0
TP,30650,30.65,30650,0.0
TP,31095,31.095,31097,-2.0
TP,31545,31.545,31547,-2.0
TP,32002,32.002,32002,0.0
TP,32450,32.45,32450,0.0
TP,32897,32.897,32899,-2.0
TP,33340,33.34,33347,-7.0
TP,33777,33.777,33793,-16.0
TP,34222,34.222,34236,-14.0
TP,34663,34.663,34678,-15.0
TP,35125,35.125,35125,0.0
TP,35552,35.552,35570,-18.0
TP,36014,36.014,36013,1.0
TP,36456,36.456,36456,0.0
TP,36896,36.896,36897,-1.0
TP,37338,37.338,37336,2.0
TP,37782,37.782,37785,-3.0
TP,38218,38.218,38228,-10.0
TP,38674,38.674,38672,2.0
TP,39118,39.118,39119,-1.0
TP,39563,39.563,39558,5.0
TP,39997,39.997,40001,-4.0
TP,40434,40.434,40438,-4.0
TP,40877,40.877,40877,0.0
TP,41315,41.315,41314,1.0
TP,41746,41.746,41749,-3.0
TP,42187,42.187,42186,1.0
TP,42633,42.633,42632,1.0
TP,43075,43.075,43076,-1.0
TP,43515,43.515,43531,-16.0
TP,43974,43.974,43975,-1.0
TP,44414,44.414,44415,-1.0
TP,44854,44.854,44853,1.0
TP,45293,45.293,45290,3.0
TP,45724,45.724,45723,1.0
TP,46155,46.155,46155,0.0
TP,46578,46.578,46584,-6.0
TP,47012,47.012,47009,3.0
TP,47435,47.435,47433,2.0
TP,47855,47.855,47852,3.0
TP,48274,48.274,48271,3.0
TP,48674,48.674,48689,-15.0
TP,49103,49.103,49103,0.0
TP,49514,49.514,49515,-1.0
TP,49921,49.921,49927,-6.0
TP,50328,50.328,50338,-10.0
TP,50748,50.748,50748,0.0
TP,51159,51.159,51157,2.0
TP,51566,51.566,51566,0.0
TP,51977,51.977,51975,2.0
TP,52381,52.381,52382,-1.0
TP,52789,52.789,52788,1.0
TP,53195,53.195,53193,2.0
TP,53598,53.598,53600,-2.0
TP,54006,54.006,54005,1.0
TP,54410,54.41,54412,-2.0
TP,54823,54.823,54820,3.0
TP,55227,55.227,55227,0.0
TP,55636,55.636,55635,1.0
TP,56045,56.045,56043,2.0
TP,56456,56.456,56462,-6.0
TP,56879,56.879,56875,4.0
TP,57287,57.287,57290,-3.0
TP,57706,57.706,57703,3.0
TP,58121,58.121,58120,1.0
TP,58537,58.537,58538,-1.0
TP,58964,58.964,58964,0.0
TP,59375,59.375,59383,-8.0
TP,59803,59.803,59803,0.0
