peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,43,0.043,27,16.0
FN,,,283,
TP,551,0.551,568,-17.0
TP,951,0.951,938,13.0
TP,1411,1.411,1397,14.0
TP,1847,1.847,1855,-8.0
FN,,,2311,
FP,2414,2.414,,
TP,2774,2.774,2765,9.0
TP,3217,3.217,3220,-3.0
TP,3672,3.672,3675,-3.0
TP,4127,4.127,4128,-1.0
TP,4596,4.596,4580,16.0
TP,5045,5.045,5029,16.0
TP,5475,5.475,5480,-5.0
TP,5929,5.929,5932,-3.0
TP,6381,6.381,6379,2.0
TP,6845,6.845,6828,17.0
TP,7274,7.274,7277,-3.0
TP,7731,7.731,7726,5.0
FN,,,8173,
FP,8313,8.313,,
TP,8617,8.617,8622,-5.0
TP,9055,9.055,9074,-19.0
TP,9555,9.555,9524,31.0
TP,9979,9.979,9974,5.0
TP,10426,10.426,10425,1.0
TP,10874,10.874,10876,-2.0
TP,11321,11.321,11324,-3.0
TP,11767,11.767,11772,-5.0
TP,12201,12.201,12221,-20.0
TP,12650,12.65,12670,-20.0
TP,13133,13.133,13117,16.0
TP,13565,13.565,13567,-2.0
TP,14026,14.026,14017,9.0
TP,14461,14.461,14465,-4.0
TP,14911,14.911,14916,-5.0
TP,15364,15.364,15366,-2.0
TP,15832,15.832,15817,15.0
TP,16259,16.259,16265,-6.0
TP,16746,16.746,16707,39.0
TP,17161,17.161,17163,-2.0
TP,17590,17.59,17611,-21.0
TP,18074,18.074,18058,16.0
TP,18504,18.504,18507,-3.0
TP,18952,18.952,18955,-3.0
TP,19402,19.402,19404,-2.0
TP,19850,19.85,19851,-1.0
TP,20298,20.298,20298,0.0
TP,20743,20.743,20745,-2.0
TP,21197,21.197,21193,4.0
TP,21636,21.636,21640,-4.0
TP,22085,22.085,22088,-3.0
TP,22530,22.53,22534,-4.0
TP,22982,22.982,22982,0.0
TP,23429,23.429,23432,-3.0
TP,23880,23.88,23880,0.0
TP,24330,24.33,24330,0.0
TP,24775,24.775,24777,-2.0
TP,25222,25.222,25224,-2.0
TP,25671,25.671,25673,-2.0
TP,26117,26.117,26120,-3.0
TP,26567,26.567,26569,-2.0
TP,27015,27.015,27017,-2.0
TP,27467,27.467,27468,-1.0
TP,27914,27.914,27917,-3.0
TP,28364,28.364,28367,-3.0
TP,28812,28.812,28815,-3.0
TP,29267,29.267,29265,2.0
TP,29714,29.714,29716,-2.0
TP,30166,30.166,30165,1.0
TP,30607,30.607,30618,-11.0
TP,31046,31.046,31070,-24.0
TP,31518,31.518,31522,-4.0
TP,31973,31.973,31974,-1.0
TP,32423,32.423,32425,-2.0
TP,32875,32.875,32875,0.0
TP,33335,33.335,33322,13.0
TP,33751,33.751,33771,-20.0
TP,34215,34.215,34218,-3.0
TP,34664,34.664,34665,-1.0
TP,35102,35.102,35111,-9.0
TP,35554,35.554,35556,-2.0
TP,35995,35.995,36000,-5.0
TP,36442,36.442,36445,-3.0
TP,36886,36.886,36888,-2.0
TP,37332,37.332,37332,0.0
FN,,,37776,
FP,38017,38.017,,
FN,,,38218,
TP,38661,38.661,38662,-1.0
TP,39101,39.101,39105,-4.0
TP,39545,39.545,39550,-5.0
TP,39993,39.993,39994,-1.0
TP,40437,40.437,40439,-2.0
TP,40887,40.887,40886,1.0
TP,41331,41.331,41333,-2.0
TP,41775,41.775,41782,-7.0
TP,42229,42.229,42231,-2.0
FN,,,42681,
FP,42787,42.787,,
TP,43128,43.128,43131,-3.0
TP,43583,43.583,43581,2.0
TP,44029,44.029,44032,-3.0
TP,44484,44.484,44487,-3.0
TP,44934,44.934,44937,-3.0
TP,45390,45.39,45393,-3.0
TP,45848,45.848,45850,-2.0
TP,46303,46.303,46306,-3.0
TP,46757,46.757,46759,-2.0
TP,47214,47.214,47215,-1.0
TP,47670,47.67,47672,-2.0
TP,48123,48.123,48128,-5.0
TP,48581,48.581,48583,-2.0
TP,49036,49.036,49039,-3.0
TP,49489,49.489,49492,-3.0
TP,49944,49.944,49946,-2.0
TP,50397,50.397,50400,-3.0
TP,50848,50.848,50852,-4.0
TP,51287,51.287,51306,-19.0
TP,51772,51.772,51756,16.0
TP,52205,52.205,52207,-2.0
TP,52651,52.651,52659,-8.0
TP,53108,53.108,53111,-3.0
TP,53559,53.559,53561,-2.0
TP,54010,54.01,54013,-3.0
TP,54457,54.457,54462,-5.0
TP,54911,54.911,54912,-1.0
TP,55357,55.357,55361,-4.0
TP,55812,55.812,55811,1.0
TP,56257,56.257,56259,-2.0
TP,56708,56.708,56708,0.0
TP,57153,57.153,57157,-4.0
TP,57604,57.604,57605,-1.0
TP,58052,58.052,58052,0.0
TP,58498,58.498,58499,-1.0
TP,58941,58.941,58947,-6.0
TP,59394,59.394,59396,-2.0
TP,59841,59.841,59844,-3.0
