peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
FN,,,76,
FP,151,0.151,,
TP,459,0.459,455,4.0
TP,829,0.829,833,-4.0
TP,1200,1.2,1212,-12.0
TP,1584,1.584,1589,-5.0
TP,1959,1.959,1965,-6.0
TP,2351,2.351,2341,10.0
TP,2726,2.726,2718,8.0
TP,3089,3.089,3096,-7.0
TP,3481,3.481,3472,9.0
TP,3845,3.845,3851,-6.0
TP,4226,4.226,4228,-2.0
TP,4593,4.593,4604,-11.0
TP,4981,4.981,4978,3.0
TP,5334,5.334,5355,-21.0
TP,5761,5.761,5731,30.0
TP,6098,6.098,6109,-11.0
TP,6496,6.496,6484,12.0
TP,6876,6.876,6860,16.0
TP,7233,7.233,7235,-2.0
TP,7618,7.618,7612,6.0
TP,7985,7.985,7988,-3.0
TP,8364,8.364,8361,3.0
TP,8730,8.73,8736,-6.0
TP,9134,9.134,9110,24.0
TP,9462,9.462,9484,-22.0
TP,9858,9.858,9862,-4.0
TP,10221,10.221,10240,-19.0
TP,10628,10.628,10618,10.0
TP,11005,11.005,10996,9.0
TP,11385,11.385,11376,9.0
TP,11767,11.767,11754,13.0
TP,12145,12.145,12134,11.0
TP,12518,12.518,12512,6.0
TP,12894,12.894,12889,5.0
TP,13271,13.271,13266,5.0
TP,13666,13.666,13643,23.0
TP,14010,14.01,14017,-7.0
TP,14414,14.414,14388,26.0
TP,14762,14.762,14761,1.0
TP,15123,15.123,15135,-12.0
TP,15513,15.513,15508,5.0
FN,,,15878,
TP,16236,16.236,16250,-14.0
TP,16641,16.641,16619,22.0
TP,16991,16.991,16989,2.0
TP,17350,17.35,17358,-8.0
TP,17739,17.739,17727,12.0
TP,18086,18.086,18094,-8.0
TP,18472,18.472,18461,11.0
TP,18835,18.835,18827,8.0
TP,19218,19.218,19195,23.0
TP,19569,19.569,19565,4.0
TP,19943,19.943,19936,7.0
TP,20297,20.297,20306,-9.0
TP,20669,20.669,20678,-9.0
TP,21051,21.051,21055,-4.0
TP,21456,21.456,21436,20.0
TP,21826,21.826,21819,7.0
TP,22217,22.217,22206,11.0
TP,22610,22.61,22610,0.0
TP,23025,23.025,23017,8.0
TP,23432,23.432,23438,-6.0
TP,23870,23.87,23879,-9.0
TP,24352,24.352,24341,11.0
TP,24817,24.817,24811,6.0
TP,25319,25.319,25324,-5.0
TP,25877,25.877,25864,13.0
TP,26393,26.393,26384,9.0
TP,26894,26.894,26884,10.0
TP,27354,27.354,27360,-6.0
TP,27802,27.802,27811,-9.0
TP,28261,28.261,28248,13.0
TP,28703,28.703,28705,-2.0
TP,29128,29.128,29138,-10.0
TP,29563,29.563,29568,-5.0
TP,30049,30.049,30044,5.0
TP,30624,30.624,30606,18.0
TP,31146,31.146,31148,-2.0
TP,31640,31.64,31650,-10.0
TP,32113,32.113,32139,-26.0
TP,32622,32.622,32621,1.0
TP,33081,33.081,33095,-14.0
TP,33544,33.544,33543,1.0
TP,33987,33.987,33976,11.0
TP,34376,34.376,34397,-21.0
TP,34801,34.801,34811,-10.0
TP,35229,35.229,35219,10.0
TP,35629,35.629,35622,7.0
TP,36028,36.028,36023,5.0
TP,36434,36.434,36418,16.0
TP,36810,36.81,36813,-3.0
TP,37196,37.196,37203,-7.0
TP,37612,37.612,37592,20.0
TP,37985,37.985,37977,8.0
TP,38373,38.373,38368,5.0
TP,38733,38.733,38750,-17.0
TP,39111,39.111,39132,-21.0
TP,39524,39.524,39516,8.0
TP,39906,39.906,39899,7.0
TP,40274,40.274,40280,-6.0
TP,40638,40.638,40663,-25.0
TP,41049,41.049,41042,7.0
TP,41419,41.419,41429,-10.0
TP,41797,41.797,41810,-13.0
TP,42182,42.182,42189,-7.0
TP,42565,42.565,42567,-2.0
TP,42923,42.923,42944,-21.0
TP,43344,43.344,43321,23.0
TP,43698,43.698,43698,0.0
TP,44077,44.077,44072,5.0
TP,44451,44.451,44446,5.0
TP,44832,44.832,44821,11.0
TP,45178,45.178,45193,-15.0
TP,45548,45.548,45571,-23.0
TP,45947,45.947,45945,2.0
TP,46316,46.316,46316,0.0
TP,46699,46.699,46689,10.0
TP,47065,47.065,47061,4.0
TP,47448,47.448,47436,12.0
TP,47805,47.805,47812,-7.0
TP,48196,48.196,48186,10.0
TP,48546,48.546,48558,-12.0
TP,48923,48.923,48930,-7.0
TP,49295,49.295,49303,-8.0
TP,49686,49.686,49676,10.0
TP,50038,50.038,50050,-12.0
TP,50428,50.428,50426,2.0
TP,50780,50.78,50799,-19.0
TP,51159,51.159,51173,-14.0
TP,51523,51.523,51545,-22.0
TP,51915,51.915,51918,-3.0
TP,52283,52.283,52291,-8.0
TP,52668,52.668,52662,6.0
TP,53029,53.029,53033,-4.0
TP,53379,53.379,53403,-24.0
TP,53761,53.761,53771,-10.0
TP,54121,54.121,54142,-21.0
TP,54517,54.517,54511,6.0
TP,54873,54.873,54881,-8.0
TP,55223,55.223,55249,-26.0
TP,55624,55.624,55618,6.0
TP,55988,55.988,55985,3.0
TP,56346,56.346,56352,-6.0
TP,56735,56.735,56715,20.0
TP,57103,57.103,57079,24.0
TP,57459,57.459,57447,12.0
TP,57833,57.833,57813,20.0
TP,58191,58.191,58176,15.0
TP,58548,58.548,58539,9.0
TP,58925,58.925,58901,24.0
TP,59288,59.288,59264,24.0
TP,59626,59.626,59628,-2.0
TP,59960,59.96,59992,-32.0
