peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,237,0.237,235,2.0
TP,682,0.682,678,4.0
TP,1121,1.121,1118,3.0
TP,1551,1.551,1553,-2.0
TP,1984,1.984,1984,0.0
TP,2404,2.404,2413,-9.0
TP,2837,2.837,2837,0.0
TP,3267,3.267,3258,9.0
TP,3680,3.68,3676,4.0
TP,4098,4.098,4093,5.0
TP,4498,4.498,4507,-9.0
TP,4926,4.926,4919,7.0
TP,5332,5.332,5330,2.0
TP,5744,5.744,5742,2.0
TP,6161,6.161,6156,5.0
TP,6569,6.569,6569,0.0
TP,6980,6.98,6980,0.0
TP,7393,7.393,7389,4.0
TP,7799,7.799,7797,2.0
TP,8200,8.2,8205,-5.0
TP,8613,8.613,8610,3.0
TP,9017,9.017,9014,3.0
TP,9425,9.425,9417,8.0
TP,9820,9.82,9818,2.0
TP,10223,10.223,10217,6.0
TP,10625,10.625,10616,9.0
TP,11020,11.02,11013,7.0
TP,11409,11.409,11411,-2.0
TP,11806,11.806,11809,-3.0
TP,12207,12.207,12206,1.0
TP,12597,12.597,12604,-7.0
TP,13002,13.002,13004,-2.0
TP,13409,13.409,13406,3.0
TP,13815,13.815,13814,1.0
TP,14227,14.227,14227,0.0
TP,14646,14.646,14649,-3.0
TP,15087,15.087,15076,11.0
TP,15516,15.516,15510,6.0
TP,15959,15.959,15954,5.0
TP,16411,16.411,16406,5.0
TP,16871,16.871,16868,3.0
TP,17342,17.342,17338,4.0
TP,17804,17.804,17813,-9.0
TP,18302,18.302,18298,4.0
TP,18785,18.785,18791,-6.0
TP,19288,19.288,19288,0.0
TP,19785,19.785,19782,3.0
TP,20276,20.276,20270,6.0
TP,20763,20.763,20754,9.0
TP,21235,21.235,21230,5.0
TP,21698,21.698,21696,2.0
TP,22161,22.161,22154,7.0
TP,22610,22.61,22608,2.0
TP,23053,23.053,23061,-8.0
TP,23510,23.51,23507,3.0
TP,23954,23.954,23952,2.0
TP,24390,24.39,24398,-8.0
TP,24850,24.85,24843,7.0
TP,25303,25.303,25299,4.0
TP,25761,25.761,25756,5.0
TP,26213,26.213,26211,2.0
TP,26677,26.677,26675,2.0
TP,27150,27.15,27146,4.0
TP,27615,27.615,27610,5.0
TP,28062,28.062,28070,-8.0
TP,28519,28.519,28528,-9.0
TP,28978,28.978,28982,-4.0
TP,29437,29.437,29431,6.0
TP,29871,29.871,29878,-7.0
TP,30314,30.314,30324,-10.0
TP,30761,30.761,30768,-7.0
TP,31215,31.215,31211,4.0
TP,31643,31.643,31654,-11.0
TP,32087,32.087,32094,-7.0
TP,32537,32.537,32536,1.0
TP,32978,32.978,32976,2.0
TP,33422,33.422,33421,1.0
TP,33871,33.871,33868,3.0
TP,34321,34.321,34317,4.0
TP,34755,34.755,34767,-12.0
TP,35215,35.215,35220,-5.0
TP,35680,35.68,35676,4.0
TP,36139,36.139,36136,3.0
TP,36588,36.588,36597,-9.0
TP,37060,37.06,37058,2.0
TP,37524,37.524,37521,3.0
TP,37974,37.974,37982,-8.0
TP,38449,38.449,38448,1.0
TP,38917,38.917,38914,3.0
TP,39382,39.382,39380,2.0
TP,39850,39.85,39847,3.0
TP,40317,40.317,40313,4.0
TP,40770,40.77,40778,-8.0
TP,41248,41.248,41242,6.0
TP,41703,41.703,41705,-2.0
TP,42171,42.171,42170,1.0
TP,42637,42.637,42635,2.0
TP,43094,43.094,43101,-7.0
TP,43569,43.569,43567,2.0
TP,44036,44.036,44039,-3.0
TP,44507,44.507,44507,0.0
TP,44964,44.964,44973,-9.0
TP,45417,45.417,45426,-9.0
TP,45894,45.894,45888,6.0
TP,46353,46.353,46350,3.0
TP,46809,46.809,46808,1.0
TP,47267,47.267,47266,1.0
TP,47726,47.726,47724,2.0
TP,48186,48.186,48180,6.0
TP,48642,48.642,48638,4.0
TP,49087,49.087,49097,-10.0
TP,49559,49.559,49558,1.0
TP,50021,50.021,50017,4.0
TP,50468,50.468,50478,-10.0
TP,50944,50.944,50939,5.0
TP,51408,51.408,51401,7.0
TP,51859,51.859,51867,-8.0
TP,52335,52.335,52331,4.0
TP,52796,52.796,52792,4.0
TP,53258,53.258,53252,6.0
TP,53713,53.713,53711,2.0
TP,54158,54.158,54170,-12.0
TP,54628,54.628,54625,3.0
TP,55084,55.084,55079,5.0
TP,55531,55.531,55531,0.0
TP,55978,55.978,55981,-3.0
TP,56425,56.425,56428,-3.0
TP,57234,57.234,57233,1.0
TP,57690,57.69,57685,5.0
TP,58126,58.126,58128,-2.0
TP,58571,58.571,58569,2.0
TP,59007,59.007,59005,2.0
TP,59442,59.442,59438,4.0
TP,59878,59.878,59871,7.0
