peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
FP,40,0.04,,
TP,453,0.453,441,12.0
TP,888,0.888,878,10.0
TP,1303,1.303,1319,-16.0
TP,1772,1.772,1757,15.0
TP,2185,2.185,2196,-11.0
TP,2644,2.644,2636,8.0
TP,3091,3.091,3077,14.0
TP,3527,3.527,3515,12.0
TP,3957,3.957,3957,0.0
TP,4382,4.382,4395,-13.0
TP,4840,4.84,4838,2.0
TP,5263,5.263,5278,-15.0
TP,5734,5.734,5719,15.0
TP,6156,6.156,6158,-2.0
TP,6590,6.59,6601,-11.0
TP,7056,7.056,7040,16.0
TP,7476,7.476,7482,-6.0
TP,7933,7.933,7923,10.0
TP,8358,8.358,8371,-13.0
TP,8802,8.802,8814,-12.0
TP,9250,9.25,9261,-11.0
TP,9697,9.697,9705,-8.0
TP,10146,10.146,10152,-6.0
TP,10610,10.61,10596,14.0
TP,11053,11.053,11044,9.0
TP,11488,11.488,11487,1.0
TP,11915,11.915,11931,-16.0
TP,12372,12.372,12374,-2.0
TP,12814,12.814,12815,-1.0
TP,13238,13.238,13256,-18.0
TP,13708,13.708,13695,13.0
TP,14154,14.154,14135,19.0
TP,14583,14.583,14570,13.0
TP,15015,15.015,15009,6.0
TP,15455,15.455,15443,12.0
TP,15871,15.871,15884,-13.0
TP,16329,16.329,16320,9.0
TP,16751,16.751,16761,-10.0
TP,17204,17.204,17200,4.0
TP,17653,17.653,17638,15.0
TP,18081,18.081,18078,3.0
TP,18506,18.506,18518,-12.0
TP,18958,18.958,18958,0.0
TP,19412,19.412,19395,17.0
TP,19853,19.853,19841,12.0
TP,20286,20.286,20276,10.0
TP,20726,20.726,20714,12.0
TP,21161,21.161,21149,12.0
TP,21582,21.582,21583,-1.0
TP,22021,22.021,22016,5.0
TP,22443,22.443,22449,-6.0
TP,22884,22.884,22885,-1.0
TP,23315,23.315,23312,3.0
TP,23753,23.753,23742,11.0
TP,24156,24.156,24171,-15.0
TP,24585,24.585,24599,-14.0
TP,25008,25.008,25022,-14.0
TP,25440,25.44,25447,-7.0
TP,25881,25.881,25871,10.0
TP,26294,26.294,26293,1.0
TP,26718,26.718,26711,7.0
TP,27129,27.129,27129,0.0
TP,27559,27.559,27546,13.0
TP,27974,27.974,27959,15.0
TP,28384,28.384,28377,7.0
TP,28805,28.805,28792,13.0
TP,29220,29.22,29204,16.0
TP,29623,29.623,29615,8.0
TP,30032,30.032,30025,7.0
TP,30444,30.444,30433,11.0
TP,30825,30.825,30842,-17.0
TP,31250,31.25,31250,0.0
TP,31653,31.653,31655,-2.0
TP,32049,32.049,32061,-12.0
TP,32480,32.48,32467,13.0
TP,32871,32.871,32874,-3.0
TP,33267,33.267,33282,-15.0
TP,33703,33.703,33689,14.0
TP,34092,34.092,34100,-8.0
TP,34500,34.5,34513,-13.0
TP,34916,34.916,34929,-13.0
TP,35329,35.329,35345,-16.0
TP,35748,35.748,35763,-15.0
TP,36173,36.173,36187,-14.0
TP,36620,36.62,36612,8.0
TP,37016,37.016,37035,-19.0
TP,37471,37.471,37464,7.0
TP,37903,37.903,37891,12.0
TP,38311,38.311,38319,-8.0
TP,38736,38.736,38749,-13.0
TP,39190,39.19,39183,7.0
TP,39617,39.617,39613,4.0
TP,40059,40.059,40051,8.0
TP,40466,40.466,40481,-15.0
TP,40921,40.921,40916,5.0
TP,41359,41.359,41348,11.0
TP,41778,41.778,41782,-4.0
TP,42231,42.231,42217,14.0
TP,42659,42.659,42650,9.0
TP,43097,43.097,43085,12.0
TP,43535,43.535,43520,15.0
TP,43962,43.962,43960,2.0
TP,44391,44.391,44394,-3.0
TP,44813,44.813,44827,-14.0
TP,45251,45.251,45265,-14.0
TP,45715,45.715,45703,12.0
TP,46148,46.148,46138,10.0
TP,46560,46.56,46579,-19.0
TP,47028,47.028,47015,13.0
TP,47442,47.442,47455,-13.0
TP,47880,47.88,47892,-12.0
TP,48322,48.322,48334,-12.0
TP,48765,48.765,48773,-8.0
TP,49222,49.222,49212,10.0
TP,49645,49.645,49651,-6.0
TP,50099,50.099,50087,12.0
TP,50526,50.526,50527,-1.0
TP,50951,50.951,50964,-13.0
TP,51399,51.399,51404,-5.0
TP,51847,51.847,51839,8.0
TP,52269,52.269,52281,-12.0
TP,52717,52.717,52714,3.0
TP,53165,53.165,53159,6.0
TP,53595,53.595,53594,1.0
TP,54037,54.037,54036,1.0
TP,54487,54.487,54474,13.0
TP,54929,54.929,54917,12.0
TP,55368,55.368,55356,12.0
TP,55808,55.808,55795,13.0
TP,56221,56.221,56235,-14.0
TP,56674,56.674,56673,1.0
TP,57110,57.11,57110,0.0
TP,57540,57.54,57553,-13.0
TP,57997,57.997,57990,7.0
TP,58436,58.436,58426,10.0
TP,58877,58.877,58868,9.0
TP,59292,59.292,59306,-14.0
TP,59748,59.748,59749,-1.0
