peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,175,0.175,183,-8.0
TP,658,0.658,651,7.0
TP,1112,1.112,1118,-6.0
TP,1576,1.576,1583,-7.0
TP,2052,2.052,2049,3.0
TP,2517,2.517,2514,3.0
TP,2977,2.977,2982,-5.0
TP,3442,3.442,3451,-9.0
TP,3926,3.926,3920,6.0
TP,4377,4.377,4389,-12.0
TP,4848,4.848,4857,-9.0
TP,5319,5.319,5327,-8.0
TP,5803,5.803,5796,7.0
TP,6270,6.27,6263,7.0
TP,6734,6.734,6732,2.0
TP,7197,7.197,7200,-3.0
TP,7663,7.663,7667,-4.0
TP,8113,8.113,8137,-24.0
TP,8593,8.593,8603,-10.0
TP,9058,9.058,9068,-10.0
TP,9541,9.541,9533,8.0
TP,10005,10.005,9999,6.0
TP,10453,10.453,10462,-9.0
TP,10915,10.915,10926,-11.0
TP,11394,11.394,11389,5.0
TP,11850,11.85,11848,2.0
TP,12326,12.326,12309,17.0
TP,12775,12.775,12767,8.0
TP,13218,13.218,13224,-6.0
TP,13682,13.682,13680,2.0
TP,14141,14.141,14137,4.0
TP,14596,14.596,14594,2.0
TP,15056,15.056,15047,9.0
TP,15492,15.492,15502,-10.0
TP,15962,15.962,15954,8.0
TP,16399,16.399,16410,-11.0
TP,16872,16.872,16863,9.0
TP,17307,17.307,17317,-10.0
TP,17775,17.775,17773,2.0
TP,18239,18.239,18231,8.0
TP,18686,18.686,18688,-2.0
TP,19134,19.134,19143,-9.0
TP,19604,19.604,19600,4.0
TP,20058,20.058,20058,0.0
TP,20510,20.51,20517,-7.0
TP,20964,20.964,20975,-11.0
TP,21431,21.431,21437,-6.0
TP,21905,21.905,21903,2.0
TP,22378,22.378,22372,6.0
TP,22844,22.844,22840,4.0
TP,23312,23.312,23308,4.0
TP,23784,23.784,23775,9.0
TP,24233,24.233,24244,-11.0
TP,24712,24.712,24711,1.0
TP,25179,25.179,25173,6.0
TP,25624,25.624,25635,-11.0
TP,26084,26.084,26096,-12.0
TP,26578,26.578,26558,20.0
TP,27023,27.023,27021,2.0
TP,27493,27.493,27486,7.0
TP,27956,27.956,27955,1.0
TP,28433,28.433,28425,8.0
TP,28890,28.89,28896,-6.0
TP,29367,29.367,29365,2.0
TP,29826,29.826,29835,-9.0
TP,30308,30.308,30306,2.0
TP,30783,30.783,30775,8.0
TP,31233,31.233,31243,-10.0
TP,31700,31.7,31709,-9.0
TP,32165,32.165,32174,-9.0
TP,32645,32.645,32639,6.0
TP,33103,33.103,33102,1.0
TP,33565,33.565,33565,0.0
TP,34017,34.017,34026,-9.0
TP,34485,34.485,34488,-3.0
TP,34959,34.959,34953,6.0
TP,35406,35.406,35416,-10.0
TP,35880,35.88,35880,0.0
TP,36345,36.345,36344,1.0
TP,36829,36.829,36809,20.0
TP,37280,37.28,37275,5.0
TP,37745,37.745,37743,2.0
TP,38219,38.219,38210,9.0
TP,38668,38.668,38678,-10.0
TP,39137,39.137,39146,-9.0
TP,39613,39.613,39617,-4.0
TP,40077,40.077,40085,-8.0
TP,40563,40.563,40557,6.0
TP,41020,41.02,41024,-4.0
TP,41494,41.494,41493,1.0
TP,41968,41.968,41961,7.0
TP,42434,42.434,42430,4.0
TP,42892,42.892,42899,-7.0
TP,43367,43.367,43370,-3.0
TP,43834,43.834,43843,-9.0
TP,44309,44.309,44317,-8.0
TP,44792,44.792,44790,2.0
TP,45268,45.268,45263,5.0
TP,45730,45.73,45736,-6.0
TP,46210,46.21,46209,1.0
TP,46671,46.671,46681,-10.0
TP,47155,47.155,47152,3.0
TP,47612,47.612,47622,-10.0
TP,48099,48.099,48094,5.0
TP,48571,48.571,48565,6.0
TP,49040,49.04,49036,4.0
TP,49505,49.505,49506,-1.0
TP,49968,49.968,49974,-6.0
TP,50444,50.444,50443,1.0
TP,50930,50.93,50910,20.0
TP,51382,51.382,51377,5.0
TP,51843,51.843,51847,-4.0
TP,52319,52.319,52312,7.0
TP,52787,52.787,52779,8.0
TP,53249,53.249,53246,3.0
TP,53717,53.717,53713,4.0
TP,54187,54.187,54179,8.0
TP,54635,54.635,54646,-11.0
TP,55103,55.103,55107,-4.0
TP,55560,55.56,55568,-8.0
TP,56021,56.021,56028,-7.0
TP,56495,56.495,56491,4.0
TP,56939,56.939,56949,-10.0
TP,57402,57.402,57409,-7.0
TP,57867,57.867,57873,-6.0
TP,58328,58.328,58334,-6.0
TP,58787,58.787,58800,-13.0
TP,59256,59.256,59266,-10.0
FN,,,59733,
FP,59956,59.956,,
