peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
FP,102,0.102,,
FN,,,187,
TP,622,0.622,627,-5.0
TP,1052,1.052,1066,-14.0
TP,1506,1.506,1504,2.0
TP,1931,1.931,1945,-14.0
TP,2388,2.388,2385,3.0
TP,2816,2.816,2829,-13.0
TP,3271,3.271,3268,3.0
TP,3707,3.707,3708,-1.0
TP,4137,4.137,4147,-10.0
TP,4582,4.582,4588,-6.0
TP,5034,5.034,5026,8.0
TP,5454,5.454,5469,-15.0
TP,5904,5.904,5904,0.0
TP,6336,6.336,6344,-8.0
TP,6794,6.794,6784,10.0
TP,7236,7.236,7224,12.0
TP,7669,7.669,7671,-2.0
TP,8101,8.101,8109,-8.0
TP,8558,8.558,8550,8.0
TP,8979,8.979,8992,-13.0
TP,9429,9.429,9431,-2.0
TP,9879,9.879,9874,5.0
TP,10322,10.322,10314,8.0
TP,10746,10.746,10752,-6.0
TP,11191,11.191,11192,-1.0
TP,11630,11.63,11631,-1.0
TP,12057,12.057,12069,-12.0
TP,12486,12.486,12505,-19.0
TP,12932,12.932,12942,-10.0
TP,13398,13.398,13383,15.0
TP,13822,13.822,13821,1.0
TP,14273,14.273,14259,14.0
TP,14692,14.692,14697,-5.0
TP,15146,15.146,15141,5.0
TP,15594,15.594,15580,14.0
TP,16014,16.014,16018,-4.0
TP,16452,16.452,16459,-7.0
TP,16896,16.896,16898,-2.0
TP,17328,17.328,17338,-10.0
TP,17765,17.765,17777,-12.0
TP,18199,18.199,18215,-16.0
TP,18642,18.642,18657,-15.0
TP,19083,19.083,19096,-13.0
TP,19528,19.528,19537,-9.0
TP,19976,19.976,19976,0.0
TP,20428,20.428,20415,13.0
TP,20865,20.865,20860,5.0
TP,21287,21.287,21299,-12.0
TP,21754,21.754,21741,13.0
TP,22190,22.19,22180,10.0
TP,22604,22.604,22619,-15.0
TP,23070,23.07,23059,11.0
TP,23502,23.502,23499,3.0
TP,23934,23.934,23935,-1.0
TP,24377,24.377,24371,6.0
TP,24822,24.822,24811,11.0
TP,25252,25.252,25254,-2.0
TP,25675,25.675,25690,-15.0
TP,26129,26.129,26129,0.0
TP,26578,26.578,26567,11.0
TP,27022,27.022,27010,12.0
TP,27429,27.429,27448,-19.0
TP,27901,27.901,27891,10.0
TP,28331,28.331,28332,-1.0
TP,28766,28.766,28774,-8.0
TP,29232,29.232,29220,12.0
TP,29645,29.645,29660,-15.0
TP,30090,30.09,30107,-17.0
TP,30537,30.537,30550,-13.0
TP,31004,31.004,30994,10.0
TP,31431,31.431,31437,-6.0
TP,31888,31.888,31879,9.0
TP,32310,32.31,32323,-13.0
TP,32775,32.775,32765,10.0
TP,33218,33.218,33208,10.0
TP,33635,33.635,33648,-13.0
TP,34083,34.083,34093,-10.0
TP,34542,34.542,34531,11.0
TP,34972,34.972,34975,-3.0
TP,35420,35.42,35414,6.0
TP,35843,35.843,35856,-13.0
TP,36293,36.293,36297,-4.0
TP,36742,36.742,36739,3.0
TP,37171,37.171,37176,-5.0
TP,37604,37.604,37617,-13.0
TP,38037,38.037,38055,-18.0
TP,38477,38.477,38496,-19.0
TP,38945,38.945,38934,11.0
TP,39365,39.365,39370,-5.0
TP,39817,39.817,39814,3.0
TP,40251,40.251,40251,0.0
TP,40678,40.678,40691,-13.0
TP,41119,41.119,41132,-13.0
TP,41575,41.575,41572,3.0
TP,42014,42.014,42016,-2.0
TP,42452,42.452,42457,-5.0
TP,42886,42.886,42900,-14.0
TP,43346,43.346,43341,5.0
TP,43769,43.769,43783,-14.0
TP,44209,44.209,44226,-17.0
TP,44650,44.65,44667,-17.0
TP,45109,45.109,45108,1.0
TP,45533,45.533,45548,-15.0
TP,46003,46.003,45992,11.0
TP,46418,46.418,46432,-14.0
TP,46874,46.874,46872,2.0
TP,47298,47.298,47312,-14.0
TP,47738,47.738,47752,-14.0
TP,48200,48.2,48191,9.0
TP,48618,48.618,48631,-13.0
TP,49080,49.08,49072,8.0
TP,49517,49.517,49513,4.0
TP,49947,49.947,49954,-7.0
TP,50391,50.391,50397,-6.0
TP,50825,50.825,50838,-13.0
TP,51267,51.267,51280,-13.0
TP,51705,51.705,51721,-16.0
TP,52162,52.162,52162,0.0
TP,52592,52.592,52605,-13.0
TP,53061,53.061,53048,13.0
TP,53473,53.473,53486,-13.0
TP,53929,53.929,53929,0.0
TP,54380,54.38,54368,12.0
TP,54794,54.794,54807,-13.0
TP,55232,55.232,55248,-16.0
TP,55697,55.697,55688,9.0
TP,56117,56.117,56128,-11.0
TP,56570,56.57,56567,3.0
TP,57009,57.009,57008,1.0
TP,57449,57.449,57447,2.0
TP,57875,57.875,57889,-14.0
TP,58332,58.332,58330,2.0
TP,58762,58.762,58775,-13.0
TP,59222,59.222,59218,4.0
TP,59668,59.668,59667,1.0
