peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
FP,17,0.017,,
FP,587,0.587,,
TP,1246,1.246,1207,39.0
FP,1549,1.549,,
FN,,,1668,
FP,1927,1.927,,
FN,,,2116,
TP,2594,2.594,2579,15.0
TP,3030,3.03,3027,3.0
TP,3480,3.48,3474,6.0
TP,3943,3.943,3935,8.0
TP,4406,4.406,4399,7.0
FP,4708,4.708,,
FN,,,4864,
TP,5337,5.337,5333,4.0
TP,5780,5.78,5804,-24.0
TP,6277,6.277,6270,7.0
TP,6718,6.718,6736,-18.0
FP,7020,7.02,,
FN,,,7195,
TP,7637,7.637,7657,-20.0
FN,,,8113,
FP,8248,8.248,,
TP,8576,8.576,8572,4.0
TP,9033,9.033,9025,8.0
TP,9487,9.487,9482,5.0
TP,9946,9.946,9936,10.0
FP,10252,10.252,,
FN,,,10395,
TP,10852,10.852,10847,5.0
TP,11302,11.302,11298,4.0
TP,11749,11.749,11747,2.0
TP,12199,12.199,12193,6.0
TP,12666,12.666,12638,28.0
TP,13064,13.064,13078,-14.0
TP,13523,13.523,13518,5.0
TP,13961,13.961,13954,7.0
FN,,,14389,
FP,14475,14.475,,
TP,14823,14.823,14818,5.0
TP,15233,15.233,15249,-16.0
TP,15680,15.68,15676,4.0
TP,16111,16.111,16105,6.0
TP,16512,16.512,16534,-22.0
FP,16848,16.848,,
FN,,,16960,
FP,17173,17.173,,
FN,,,17388,
TP,17820,17.82,17813,7.0
TP,18230,18.23,18243,-13.0
TP,18675,18.675,18672,3.0
TP,19154,19.154,19108,46.0
TP,19542,19.542,19541,1.0
TP,19993,19.993,19990,3.0
TP,20442,20.442,20436,6.0
FN,,,20883,
FP,21125,21.125,,
FN,,,21342,
TP,21797,21.797,21795,2.0
TP,22263,22.263,22257,6.0
TP,22729,22.729,22722,7.0
TP,23234,23.234,23225,9.0
TP,23710,23.71,23707,3.0
TP,24233,24.233,24203,30.0
FN,,,24687,
FP,24893,24.893,,
TP,25203,25.203,25175,28.0
TP,25655,25.655,25648,7.0
TP,26139,26.139,26129,10.0
TP,26608,26.608,26601,7.0
TP,27084,27.084,27080,4.0
TP,27567,27.567,27540,27.0
TP,27993,27.993,28010,-17.0
FN,,,28465,
FP,28593,28.593,,
TP,28919,28.919,28916,3.0
TP,29383,29.383,29374,9.0
TP,29829,29.829,29826,3.0
FN,,,30288,
FP,30390,30.39,,
FN,,,30744,
FP,31019,31.019,,
FN,,,31192,
TP,31601,31.601,31635,-34.0
FN,,,32072,
FP,32238,32.238,,
FN,,,32509,
TP,32950,32.95,32944,6.0
FN,,,33370,
FP,33515,33.515,,
FN,,,33795,
FP,33876,33.876,,
TP,34225,34.225,34225,0.0
TP,34677,34.677,34648,29.0
TP,35086,35.086,35077,9.0
TP,35534,35.534,35529,5.0
FP,35835,35.835,,
FN,,,35981,
FP,36191,36.191,,
FN,,,36439,
FP,36503,36.503,,
TP,36889,36.889,36884,5.0
TP,37336,37.336,37328,8.0
TP,37792,37.792,37766,26.0
TP,38209,38.209,38205,4.0
TP,38657,38.657,38648,9.0
TP,39075,39.075,39091,-16.0
TP,39545,39.545,39538,7.0
TP,40006,40.006,39999,7.0
TP,40464,40.464,40458,6.0
TP,40957,40.957,40954,3.0
FN,,,41448,
FP,41549,41.549,,
TP,41972,41.972,41966,6.0
TP,42479,42.479,42473,6.0
TP,42998,42.998,42992,6.0
FN,,,43484,
FP,43580,43.58,,
TP,43993,43.993,43966,27.0
TP,44445,44.445,44436,9.0
TP,44873,44.873,44893,-20.0
FN,,,45356,
FP,45466,45.466,,
TP,45817,45.817,45812,5.0
TP,46263,46.263,46273,-10.0
FP,46651,46.651,,
FN,,,46725,
FP,46964,46.964,,
FN,,,47175,
TP,47628,47.628,47624,4.0
TP,48073,48.073,48067,6.0
FP,48433,48.433,,
FN,,,48510,
FP,48816,48.816,,
FN,,,48949,
FP,49140,49.14,,
FN,,,49390,
FP,49564,49.564,,
FN,,,49832,
FP,50053,50.053,,
FN,,,50273,
FP,50553,50.553,,
FN,,,50712,
FP,50965,50.965,,
FN,,,51158,
FP,51267,51.267,,
TP,51607,51.607,51598,9.0
TP,52071,52.071,52045,26.0
FN,,,52493,
FP,52638,52.638,,
TP,52944,52.944,52940,4.0
FP,53340,53.34,,
FN,,,53394,
TP,53831,53.831,53845,-14.0
TP,54305,54.305,54300,5.0
TP,54759,54.759,54750,9.0
TP,55207,55.207,55201,6.0
TP,55654,55.654,55649,5.0
TP,56109,56.109,56101,8.0
TP,56558,56.558,56551,7.0
FP,56886,56.886,,
FN,,,57012,
TP,57471,57.471,57464,7.0
TP,57923,57.923,57920,3.0
FP,58385,58.385,,
FN,,,58500,
FP,58998,58.998,,
FP,59314,59.314,,
FP,59671,59.671,,
FP,59982,59.982,,
