peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,367,0.367,375,-8.0
TP,800,0.8,801,-1.0
TP,1220,1.22,1228,-8.0
TP,1665,1.665,1659,6.0
TP,2071,2.071,2085,-14.0
TP,2513,2.513,2506,7.0
TP,2950,2.95,2931,19.0
TP,3372,3.372,3354,18.0
TP,3775,3.775,3780,-5.0
TP,4203,4.203,4204,-1.0
TP,4628,4.628,4630,-2.0
TP,5061,5.061,5055,6.0
TP,5474,5.474,5477,-3.0
TP,5910,5.91,5900,10.0
TP,6308,6.308,6320,-12.0
TP,6748,6.748,6742,6.0
TP,7159,7.159,7166,-7.0
TP,7576,7.576,7587,-11.0
TP,7993,7.993,8007,-14.0
TP,8415,8.415,8429,-14.0
TP,8856,8.856,8848,8.0
TP,9237,9.237,9263,-26.0
TP,9670,9.67,9680,-10.0
TP,10069,10.069,10096,-27.0
TP,10519,10.519,10510,9.0
TP,10925,10.925,10923,2.0
TP,11325,11.325,11335,-10.0
TP,11764,11.764,11745,19.0
TP,12162,12.162,12154,8.0
TP,12584,12.584,12562,22.0
TP,12972,12.972,12972,0.0
TP,13357,13.357,13384,-27.0
TP,13810,13.81,13798,12.0
TP,14196,14.196,14213,-17.0
TP,14615,14.615,14629,-14.0
TP,15049,15.049,15043,6.0
TP,15451,15.451,15462,-11.0
TP,15858,15.858,15884,-26.0
TP,16303,16.303,16317,-14.0
TP,16751,16.751,16747,4.0
TP,17149,17.149,17174,-25.0
TP,17605,17.605,17598,7.0
TP,18030,18.03,18024,6.0
TP,18446,18.446,18452,-6.0
TP,18879,18.879,18876,3.0
TP,19289,19.289,19301,-12.0
TP,19723,19.723,19728,-5.0
TP,20157,20.157,20147,10.0
TP,20559,20.559,20559,0.0
TP,20978,20.978,20971,7.0
TP,21383,21.383,21384,-1.0
TP,21794,21.794,21800,-6.0
TP,22221,22.221,22214,7.0
TP,22625,22.625,22627,-2.0
TP,23043,23.043,23040,3.0
TP,23451,23.451,23451,0.0
TP,23853,23.853,23860,-7.0
TP,24256,24.256,24268,-12.0
TP,24694,24.694,24676,18.0
TP,25073,25.073,25085,-12.0
TP,25506,25.506,25499,7.0
TP,25901,25.901,25914,-13.0
TP,26324,26.324,26336,-12.0
TP,26736,26.736,26748,-12.0
TP,27166,27.166,27160,6.0
TP,27582,27.582,27573,9.0
TP,27968,27.968,27981,-13.0
TP,28403,28.403,28391,12.0
TP,28785,28.785,28800,-15.0
TP,29194,29.194,29208,-14.0
TP,29601,29.601,29613,-12.0
TP,30001,30.001,30020,-19.0
TP,30447,30.447,30429,18.0
TP,30839,30.839,30835,4.0
TP,31247,31.247,31242,5.0
TP,31659,31.659,31653,6.0
TP,32072,32.072,32064,8.0
TP,32479,32.479,32475,4.0
TP,32871,32.871,32885,-14.0
TP,33292,33.292,33297,-5.0
TP,33693,33.693,33708,-15.0
TP,34113,34.113,34121,-8.0
TP,34555,34.555,34533,22.0
TP,34948,34.948,34947,1.0
TP,35352,35.352,35364,-12.0
TP,35777,35.777,35788,-11.0
TP,36207,36.207,36213,-6.0
TP,36653,36.653,36644,9.0
TP,37067,37.067,37077,-10.0
TP,37499,37.499,37507,-8.0
TP,37909,37.909,37935,-26.0
TP,38371,38.371,38363,8.0
TP,38793,38.793,38788,5.0
TP,39199,39.199,39213,-14.0
TP,39629,39.629,39636,-7.0
TP,40042,40.042,40058,-16.0
TP,40484,40.484,40477,7.0
TP,40881,40.881,40896,-15.0
TP,41319,41.319,41317,2.0
TP,41726,41.726,41741,-15.0
TP,42174,42.174,42162,12.0
TP,42585,42.585,42578,7.0
TP,43016,43.016,42994,22.0
TP,43395,43.395,43410,-15.0
TP,43814,43.814,43825,-11.0
TP,44256,44.256,44244,12.0
TP,44665,44.665,44658,7.0
TP,45062,45.062,45070,-8.0
TP,45469,45.469,45481,-12.0
TP,45902,45.902,45893,9.0
TP,46306,46.306,46306,0.0
TP,46716,46.716,46722,-6.0
TP,47123,47.123,47135,-12.0
TP,47544,47.544,47549,-5.0
TP,47968,47.968,47962,6.0
TP,48381,48.381,48378,3.0
TP,48774,48.774,48793,-19.0
TP,49192,49.192,49206,-14.0
TP,49609,49.609,49619,-10.0
TP,50030,50.03,50029,1.0
TP,50446,50.446,50447,-1.0
TP,50850,50.85,50860,-10.0
TP,51241,51.241,51271,-30.0
TP,51667,51.667,51693,-26.0
TP,52097,52.097,52110,-13.0
TP,52574,52.574,52566,8.0
TP,53390,53.39,53389,1.0
TP,54068,54.068,54080,-12.0
TP,54685,54.685,54681,4.0
TP,55247,55.247,55225,22.0
TP,55759,55.759,55753,6.0
TP,56266,56.266,56258,8.0
TP,56760,56.76,56738,22.0
TP,57182,57.182,57193,-11.0
TP,57649,57.649,57638,11.0
TP,58069,58.069,58083,-14.0
TP,58543,58.543,58531,12.0
TP,58997,58.997,58988,9.0
TP,59460,59.46,59438,22.0
TP,59878,59.878,59883,-5.0
