peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
FP,17,0.017,,
FP,322,0.322,,
FP,752,0.752,,
FN,,,1183,
FP,1241,1.241,,
TP,1614,1.614,1609,5.0
TP,2039,2.039,2042,-3.0
TP,2476,2.476,2468,8.0
TP,2897,2.897,2900,-3.0
TP,3333,3.333,3332,1.0
TP,3760,3.76,3762,-2.0
TP,4184,4.184,4188,-4.0
TP,4614,4.614,4612,2.0
TP,5047,5.047,5042,5.0
TP,5475,5.475,5473,2.0
FN,,,5909,
FP,5982,5.982,,
TP,6336,6.336,6338,-2.0
TP,6771,6.771,6769,2.0
TP,7187,7.187,7196,-9.0
TP,7630,7.63,7625,5.0
TP,8049,8.049,8052,-3.0
TP,8476,8.476,8476,0.0
TP,8894,8.894,8902,-8.0
TP,9321,9.321,9324,-3.0
TP,9741,9.741,9746,-5.0
TP,10172,10.172,10169,3.0
TP,10593,10.593,10591,2.0
TP,11017,11.017,11013,4.0
TP,11437,11.437,11436,1.0
TP,11862,11.862,11861,1.0
FN,,,12284,
TP,12696,12.696,12712,-16.0
TP,13138,13.138,13137,1.0
TP,13555,13.555,13561,-6.0
TP,13993,13.993,13989,4.0
FN,,,14415,
FP,14581,14.581,,
FN,,,14851,
TP,15283,15.283,15282,1.0
TP,15711,15.711,15709,2.0
TP,16138,16.138,16138,0.0
TP,16567,16.567,16569,-2.0
FN,,,17001,
FP,17102,17.102,,
TP,17414,17.414,17431,-17.0
TP,17852,17.852,17856,-4.0
FP,18157,18.157,,
FN,,,18282,
TP,18731,18.731,18711,20.0
TP,19146,19.146,19145,1.0
TP,19573,19.573,19574,-1.0
FN,,,20003,
FP,20182,20.182,,
FN,,,20434,
FP,20533,20.533,,
FN,,,20865,
FP,20977,20.977,,
TP,21296,21.296,21295,1.0
FN,,,21725,
FP,21808,21.808,,
TP,22161,22.161,22161,0.0
TP,22606,22.606,22607,-1.0
TP,23057,23.057,23057,0.0
TP,23506,23.506,23509,-3.0
FN,,,23914,
FP,23965,23.965,,
TP,24408,24.408,24414,-6.0
TP,24864,24.864,24864,0.0
TP,25305,25.305,25308,-3.0
FP,25616,25.616,,
FN,,,25749,
TP,26190,26.19,26198,-8.0
TP,26638,26.638,26640,-2.0
TP,27088,27.088,27084,4.0
TP,27543,27.543,27538,5.0
TP,27986,27.986,27981,5.0
TP,28408,28.408,28425,-17.0
TP,28871,28.871,28865,6.0
TP,29312,29.312,29306,6.0
TP,29742,29.742,29741,1.0
TP,30172,30.172,30177,-5.0
TP,30611,30.611,30609,2.0
TP,31042,31.042,31040,2.0
TP,31474,31.474,31473,1.0
TP,31898,31.898,31903,-5.0
TP,32332,32.332,32333,-1.0
TP,32763,32.763,32761,2.0
TP,33201,33.201,33199,2.0
TP,33630,33.63,33630,0.0
TP,34037,34.037,34058,-21.0
TP,34489,34.489,34488,1.0
TP,34976,34.976,34928,48.0
TP,35365,35.365,35365,0.0
TP,35821,35.821,35821,0.0
TP,36261,36.261,36261,0.0
TP,36693,36.693,36696,-3.0
TP,37128,37.128,37131,-3.0
TP,37597,37.597,37598,-1.0
TP,38030,38.03,38029,1.0
FN,,,38465,
FP,38546,38.546,,
TP,38922,38.922,38902,20.0
TP,39343,39.343,39339,4.0
TP,39782,39.782,39776,6.0
FP,40142,40.142,,
FN,,,40218,
TP,40662,40.662,40660,2.0
FN,,,41095,
FP,41363,41.363,,
FN,,,41531,
FP,41681,41.681,,
TP,42030,42.03,42035,-5.0
FN,,,42247,
TP,42492,42.492,42500,-8.0
FP,42887,42.887,,
FP,43222,43.222,,
FP,43838,43.838,,
FP,44185,44.185,,
FP,44859,44.859,,
FP,45238,45.238,,
FN,,,45500,
FP,45593,45.593,,
FN,,,45938,
FP,46085,46.085,,
FN,,,46372,
FP,46463,46.463,,
TP,46909,46.909,46910,-1.0
TP,47279,47.279,47237,42.0
FN,,,47419,
FP,47668,47.668,,
TP,48096,48.096,48093,3.0
TP,48523,48.523,48518,5.0
TP,48959,48.959,48960,-1.0
TP,49425,49.425,49399,26.0
FN,,,49837,
FP,49893,49.893,,
FP,50199,50.199,,
FN,,,50266,
FN,,,50698,
FP,50755,50.755,,
TP,51167,51.167,51135,32.0
TP,51571,51.571,51574,-3.0
FN,,,52020,
FP,52111,52.111,,
TP,52436,52.436,52455,-19.0
FP,52751,52.751,,
FN,,,53004,
FP,53283,53.283,,
FN,,,53423,
FP,53777,53.777,,
FN,,,53843,
FN,,,53969,
TP,54342,54.342,54372,-30.0
TP,54751,54.751,54735,16.0
FN,,,55158,
TP,55324,55.324,55319,5.0
FP,55627,55.627,,
FN,,,55880,
FP,55960,55.96,,
FP,56314,56.314,,
FN,,,56416,
TP,56727,56.727,56729,-2.0
FN,,,56972,
FP,57183,57.183,,
TP,57612,57.612,57606,6.0
TP,58073,58.073,58033,40.0
FN,,,58469,
FP,58533,58.533,,
FN,,,58917,
FP,59010,59.01,,
FP,59361,59.361,,
FN,,,59500,
FP,59864,59.864,,
