peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,54,0.054,54,0.0
TP,444,0.444,462,-18.0
FP,796,0.796,,
FN,,,940,
TP,1273,1.273,1280,-7.0
TP,1690,1.69,1685,5.0
FN,,,2132,
FP,2253,2.253,,
FN,,,2493,
FP,2644,2.644,,
FN,,,2897,
TP,3319,3.319,3300,19.0
TP,3684,3.684,3701,-17.0
FN,,,3994,
FP,4107,4.107,,
FP,4415,4.415,,
FN,,,4502,
TP,4922,4.922,4903,19.0
TP,5307,5.307,5305,2.0
TP,5686,5.686,5706,-20.0
FN,,,6103,
FP,6195,6.195,,
FN,,,6496,
FP,6760,6.76,,
FN,,,6895,
TP,7297,7.297,7295,2.0
TP,7709,7.709,7693,16.0
TP,8085,8.085,8088,-3.0
FN,,,8484,
FP,8538,8.538,,
TP,8889,8.889,8880,9.0
FN,,,9273,
FP,9344,9.344,,
TP,9657,9.657,9667,-10.0
TP,10051,10.051,10059,-8.0
TP,10454,10.454,10452,2.0
TP,10814,10.814,10846,-32.0
FP,11168,11.168,,
FN,,,11241,
FP,11527,11.527,,
FN,,,11637,
FP,11927,11.927,,
FN,,,12032,
FP,12256,12.256,,
FN,,,12422,
FP,12587,12.587,,
TP,12972,12.972,12959,13.0
FN,,,13076,
FN,,,13211,
FP,13428,13.428,,
FN,,,13604,
TP,13857,13.857,13905,-48.0
FN,,,14107,
TP,14383,14.383,14389,-6.0
FN,,,14566,
TP,14786,14.786,14782,4.0
FN,,,15174,
FP,15457,15.457,,
FN,,,15567,
TP,15822,15.822,15843,-21.0
TP,16204,16.204,16213,-9.0
FN,,,16364,
FP,16575,16.575,,
FN,,,16760,
TP,17192,17.192,17161,31.0
TP,17558,17.558,17562,-4.0
TP,17977,17.977,17962,15.0
FN,,,18367,
FP,18537,18.537,,
FN,,,18772,
TP,19156,19.156,19174,-18.0
FP,19504,19.504,,
FN,,,19575,
FP,19921,19.921,,
FN,,,19979,
FN,,,20385,
FP,20460,20.46,,
TP,20807,20.807,20788,19.0
TP,21191,21.191,21192,-1.0
TP,21598,21.598,21598,0.0
TP,21983,21.983,22005,-22.0
TP,22403,22.403,22409,-6.0
TP,22807,22.807,22815,-8.0
FN,,,23225,
FP,23278,23.278,,
FN,,,23631,
FP,23807,23.807,,
FN,,,24041,
FP,24151,24.151,,
FN,,,24451,
FP,24590,24.59,,
TP,24892,24.892,24860,32.0
TP,25268,25.268,25269,-1.0
FN,,,25679,
FP,25803,25.803,,
TP,26109,26.109,26091,18.0
TP,26517,26.517,26501,16.0
TP,26920,26.92,26912,8.0
FN,,,27320,
FP,27521,27.521,,
FN,,,27729,
FP,28037,28.037,,
FN,,,28139,
TP,28539,28.539,28547,-8.0
TP,28951,28.951,28957,-6.0
FN,,,29366,
FP,29437,29.437,,
TP,29780,29.78,29774,6.0
TP,30176,30.176,30181,-5.0
TP,30590,30.59,30590,0.0
FN,,,30999,
FP,31071,31.071,,
TP,31416,31.416,31419,-3.0
TP,31831,31.831,31836,-5.0
TP,32267,32.267,32248,19.0
FP,32569,32.569,,
FN,,,32660,
TP,33052,33.052,33073,-21.0
FN,,,33486,
FP,33687,33.687,,
FN,,,33898,
TP,34328,34.328,34309,19.0
TP,34706,34.706,34721,-15.0
TP,35132,35.132,35132,0.0
TP,35537,35.537,35540,-3.0
FP,35880,35.88,,
FN,,,35948,
FP,36304,36.304,,
FN,,,36356,
FN,,,36764,
FP,36824,36.824,,
TP,37186,37.186,37167,19.0
TP,37539,37.539,37576,-37.0
FP,37842,37.842,,
FN,,,37977,
FP,38149,38.149,,
FN,,,38382,
FP,38566,38.566,,
FN,,,38784,
FP,38932,38.932,,
FN,,,38990,
TP,39467,39.467,39449,18.0
FP,39807,39.807,,
FN,,,39886,
FP,40319,40.319,,
FN,,,40477,
FP,40862,40.862,,
FN,,,41052,
FN,,,41129,
FP,41273,41.273,,
FN,,,41552,
TP,41881,41.881,41889,-8.0
FN,,,42379,
FP,42454,42.454,,
TP,42776,42.776,42777,-1.0
TP,43172,43.172,43174,-2.0
FP,43515,43.515,,
FN,,,43570,
TP,43950,43.95,43968,-18.0
TP,44356,44.356,44366,-10.0
TP,44799,44.799,44762,37.0
TP,45165,45.165,45161,4.0
TP,45538,45.538,45558,-20.0
FP,45858,45.858,,
FN,,,45957,
TP,46353,46.353,46356,-3.0
TP,46774,46.774,46756,18.0
TP,47153,47.153,47159,-6.0
TP,47560,47.56,47559,1.0
TP,47943,47.943,47963,-20.0
TP,48331,48.331,48366,-35.0
FP,48665,48.665,,
FN,,,48769,
FP,49091,49.091,,
FN,,,49174,
FP,49401,49.401,,
FN,,,49577,
TP,49948,49.948,49983,-35.0
TP,50366,50.366,50386,-20.0
FP,50667,50.667,,
FN,,,50793,
TP,51202,51.202,51196,6.0
FN,,,51601,
FP,51712,51.712,,
FN,,,52005,
FP,52070,52.07,,
TP,52398,52.398,52410,-12.0
TP,52827,52.827,52812,15.0
FP,53136,53.136,,
FN,,,53217,
TP,53638,53.638,53619,19.0
TP,54019,54.019,54021,-2.0
TP,54400,54.4,54423,-23.0
TP,54824,54.824,54826,-2.0
TP,55236,55.236,55235,1.0
FN,,,55642,
FP,55726,55.726,,
TP,56049,56.049,56046,3.0
TP,56486,56.486,56452,34.0
FN,,,56856,
FP,57074,57.074,,
FN,,,57267,
TP,57691,57.691,57676,15.0
TP,58074,58.074,58081,-7.0
TP,58497,58.497,58492,5.0
TP,58899,58.899,58903,-4.0
TP,59309,59.309,59311,-2.0
TP,59725,59.725,59721,4.0
