peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,461,0.461,450,11.0
TP,961,0.961,949,12.0
TP,1455,1.455,1444,11.0
TP,1947,1.947,1936,11.0
TP,2423,2.423,2428,-5.0
TP,2931,2.931,2918,13.0
TP,3399,3.399,3404,-5.0
TP,3903,3.903,3907,-4.0
TP,4422,4.422,4409,13.0
TP,4919,4.919,4923,-4.0
TP,5439,5.439,5442,-3.0
TP,5943,5.943,5946,-3.0
TP,6437,6.437,6441,-4.0
TP,6932,6.932,6936,-4.0
TP,7435,7.435,7437,-2.0
TP,7937,7.937,7940,-3.0
TP,8448,8.448,8436,12.0
TP,8919,8.919,8922,-3.0
TP,9407,9.407,9410,-3.0
TP,9909,9.909,9896,13.0
TP,10395,10.395,10381,14.0
TP,10872,10.872,10860,12.0
TP,11348,11.348,11337,11.0
TP,11824,11.824,11812,12.0
TP,12283,12.283,12286,-3.0
TP,12768,12.768,12757,11.0
TP,13224,13.224,13225,-1.0
TP,13702,13.702,13692,10.0
TP,14154,14.154,14159,-5.0
TP,14619,14.619,14622,-3.0
TP,15080,15.08,15086,-6.0
TP,15559,15.559,15547,12.0
TP,16004,16.004,16007,-3.0
TP,16462,16.462,16465,-3.0
TP,16919,16.919,16923,-4.0
TP,17377,17.377,17380,-3.0
TP,17832,17.832,17836,-4.0
TP,18290,18.29,18293,-3.0
TP,18763,18.763,18749,14.0
TP,19202,19.202,19204,-2.0
TP,19673,19.673,19662,11.0
TP,20119,20.119,20122,-3.0
TP,20603,20.603,20593,10.0
TP,21071,21.071,21060,11.0
TP,21532,21.532,21535,-3.0
TP,22014,22.014,22018,-4.0
TP,22505,22.505,22493,12.0
TP,22987,22.987,22975,12.0
TP,23477,23.477,23467,10.0
TP,23952,23.952,23955,-3.0
TP,24453,24.453,24440,13.0
TP,24920,24.92,24923,-3.0
TP,25416,25.416,25405,11.0
TP,25898,25.898,25887,11.0
TP,26374,26.374,26364,10.0
TP,26838,26.838,26842,-4.0
TP,27314,27.314,27317,-3.0
TP,27785,27.785,27788,-3.0
TP,28268,28.268,28258,10.0
TP,28722,28.722,28725,-3.0
TP,29186,29.186,29190,-4.0
TP,29664,29.664,29653,11.0
TP,30128,30.128,30115,13.0
TP,30588,30.588,30576,12.0
TP,31050,31.05,31037,13.0
TP,31519,31.519,31507,12.0
TP,31982,31.982,31970,12.0
TP,32428,32.428,32431,-3.0
TP,32903,32.903,32892,11.0
TP,33347,33.347,33351,-4.0
TP,33808,33.808,33812,-4.0
TP,34268,34.268,34271,-3.0
TP,34741,34.741,34730,11.0
TP,35177,35.177,35189,-12.0
TP,35641,35.641,35644,-3.0
TP,36112,36.112,36098,14.0
TP,36561,36.561,36549,12.0
TP,37009,37.009,36998,11.0
TP,37441,37.441,37445,-4.0
TP,37887,37.887,37891,-4.0
TP,38328,38.328,38334,-6.0
TP,38772,38.772,38774,-2.0
TP,39226,39.226,39213,13.0
TP,39646,39.646,39651,-5.0
TP,40084,40.084,40089,-5.0
FP,40465,40.465,,
FN,,,40525,
TP,40972,40.972,40959,13.0
TP,41403,41.403,41393,10.0
TP,41820,41.82,41824,-4.0
TP,42267,42.267,42254,13.0
TP,42694,42.694,42681,13.0
TP,43120,43.12,43106,14.0
TP,43540,43.54,43530,10.0
TP,43956,43.956,43950,6.0
TP,44364,44.364,44367,-3.0
TP,44778,44.778,44781,-3.0
TP,45204,45.204,45193,11.0
TP,45612,45.612,45602,10.0
TP,46023,46.023,46011,12.0
TP,46432,46.432,46421,11.0
TP,46834,46.834,46837,-3.0
TP,47266,47.266,47252,14.0
TP,47669,47.669,47677,-8.0
TP,48109,48.109,48100,9.0
TP,48541,48.541,48529,12.0
TP,48956,48.956,48958,-2.0
TP,49387,49.387,49391,-4.0
TP,49851,49.851,49839,12.0
TP,50277,50.277,50281,-4.0
TP,50716,50.716,50717,-1.0
TP,51142,51.142,51146,-4.0
TP,51565,51.565,51571,-6.0
TP,52005,52.005,51995,10.0
TP,52414,52.414,52419,-5.0
TP,52839,52.839,52842,-3.0
FP,53145,53.145,,
FN,,,53263,
TP,53695,53.695,53683,12.0
TP,54113,54.113,54101,12.0
TP,54529,54.529,54518,11.0
TP,54944,54.944,54934,10.0
TP,55358,55.358,55348,10.0
TP,55772,55.772,55762,10.0
TP,56168,56.168,56173,-5.0
TP,56595,56.595,56585,10.0
TP,57011,57.011,56999,12.0
TP,57424,57.424,57413,11.0
TP,57840,57.84,57828,12.0
TP,58258,58.258,58247,11.0
TP,58678,58.678,58668,10.0
TP,59115,59.115,59104,11.0
TP,59548,59.548,59544,4.0
FP,59961,59.961,,
