peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,40,0.04,69,-29.0
TP,469,0.469,469,0.0
TP,857,0.857,865,-8.0
TP,1253,1.253,1262,-9.0
TP,1668,1.668,1656,12.0
TP,2066,2.066,2054,12.0
TP,2452,2.452,2463,-11.0
TP,2875,2.875,2881,-6.0
TP,3294,3.294,3295,-1.0
TP,3712,3.712,3712,0.0
TP,4129,4.129,4124,5.0
TP,4521,4.521,4539,-18.0
TP,4953,4.953,4958,-5.0
TP,5385,5.385,5385,0.0
TP,5813,5.813,5808,5.0
TP,6228,6.228,6233,-5.0
TP,6679,6.679,6678,1.0
TP,7113,7.113,7132,-19.0
TP,7561,7.561,7580,-19.0
TP,8032,8.032,8054,-22.0
TP,8524,8.524,8521,3.0
TP,8998,8.998,8989,9.0
TP,9454,9.454,9452,2.0
TP,9907,9.907,9911,-4.0
TP,10379,10.379,10362,17.0
TP,10820,10.82,10813,7.0
TP,11257,11.257,11259,-2.0
TP,11698,11.698,11702,-4.0
TP,12138,12.138,12143,-5.0
TP,12600,12.6,12591,9.0
TP,13037,13.037,13056,-19.0
TP,13500,13.5,13501,-1.0
TP,13964,13.964,13954,10.0
TP,14414,14.414,14408,6.0
TP,14835,14.835,14856,-21.0
TP,15302,15.302,15301,1.0
TP,15726,15.726,15743,-17.0
TP,16183,16.183,16179,4.0
TP,16592,16.592,16612,-20.0
TP,17065,17.065,17056,9.0
TP,17488,17.488,17486,2.0
TP,17927,17.927,17922,5.0
TP,18343,18.343,18362,-19.0
TP,18811,18.811,18800,11.0
TP,19241,19.241,19240,1.0
TP,19661,19.661,19667,-6.0
TP,20118,20.118,20104,14.0
TP,20543,20.543,20548,-5.0
TP,20962,20.962,20978,-16.0
TP,21432,21.432,21422,10.0
TP,21880,21.88,21870,10.0
TP,22293,22.293,22312,-19.0
TP,22764,22.764,22768,-4.0
TP,23226,23.226,23217,9.0
TP,23656,23.656,23662,-6.0
TP,24132,24.132,24124,8.0
TP,24577,24.577,24568,9.0
TP,25019,25.019,25030,-11.0
TP,25487,25.487,25494,-7.0
TP,25965,25.965,25970,-5.0
TP,26441,26.441,26430,11.0
TP,26881,26.881,26882,-1.0
TP,27317,27.317,27324,-7.0
TP,27768,27.768,27761,7.0
TP,28214,28.214,28202,12.0
TP,28652,28.652,28643,9.0
TP,29083,29.083,29076,7.0
TP,29507,29.507,29510,-3.0
TP,29960,29.96,29950,10.0
TP,30415,30.415,30408,7.0
TP,30846,30.846,30864,-18.0
TP,31292,31.292,31311,-19.0
TP,31755,31.755,31747,8.0
TP,32190,32.19,32179,11.0
TP,32593,32.593,32603,-10.0
TP,33012,33.012,33018,-6.0
TP,33432,33.432,33429,3.0
TP,33823,33.823,33841,-18.0
TP,34279,34.279,34266,13.0
TP,34699,34.699,34703,-4.0
TP,35110,35.11,35128,-18.0
TP,35554,35.554,35551,3.0
TP,35987,35.987,35972,15.0
TP,36399,36.399,36391,8.0
TP,36807,36.807,36811,-4.0
TP,37234,37.234,37232,2.0
TP,37650,37.65,37667,-17.0
TP,38108,38.108,38099,9.0
TP,38520,38.52,38529,-9.0
TP,38945,38.945,38953,-8.0
TP,39387,39.387,39383,4.0
TP,39816,39.816,39824,-8.0
TP,40261,40.261,40265,-4.0
TP,40710,40.71,40710,0.0
TP,41159,41.159,41147,12.0
TP,41586,41.586,41583,3.0
TP,42007,42.007,42015,-8.0
TP,42434,42.434,42438,-4.0
TP,42858,42.858,42859,-1.0
TP,43260,43.26,43277,-17.0
TP,43694,43.694,43694,0.0
TP,44104,44.104,44107,-3.0
TP,44524,44.524,44515,9.0
TP,44894,44.894,44917,-23.0
TP,45327,45.327,45318,9.0
TP,45727,45.727,45717,10.0
TP,46112,46.112,46112,0.0
TP,46509,46.509,46504,5.0
TP,46889,46.889,46893,-4.0
TP,47306,47.306,47279,27.0
TP,47654,47.654,47663,-9.0
TP,48056,48.056,48045,11.0
TP,48434,48.434,48422,12.0
TP,48804,48.804,48799,5.0
TP,49200,49.2,49173,27.0
TP,49558,49.558,49546,12.0
TP,49917,49.917,49919,-2.0
TP,50298,50.298,50288,10.0
TP,50661,50.661,50655,6.0
TP,51033,51.033,51022,11.0
TP,51398,51.398,51387,11.0
TP,51758,51.758,51752,6.0
TP,52105,52.105,52114,-9.0
TP,52478,52.478,52477,1.0
TP,52849,52.849,52838,11.0
TP,53203,53.203,53199,4.0
TP,53572,53.572,53559,13.0
TP,53920,53.92,53914,6.0
TP,54281,54.281,54269,12.0
TP,54633,54.633,54622,11.0
TP,54972,54.972,54975,-3.0
TP,55333,55.333,55326,7.0
TP,55660,55.66,55677,-17.0
TP,56026,56.026,56028,-2.0
TP,56374,56.374,56379,-5.0
TP,56743,56.743,56730,13.0
TP,57065,57.065,57084,-19.0
TP,57444,57.444,57443,1.0
TP,57811,57.811,57815,-4.0
TP,58215,58.215,58202,13.0
TP,58592,58.592,58602,-10.0
TP,59013,59.013,59018,-5.0
TP,59453,59.453,59448,5.0
TP,59896,59.896,59919,-23.0
