peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,442,0.442,442,0.0
TP,939,0.939,927,12.0
TP,1429,1.429,1419,10.0
TP,1912,1.912,1909,3.0
TP,2406,2.406,2399,7.0
TP,2891,2.891,2890,1.0
TP,3383,3.383,3377,6.0
TP,3868,3.868,3861,7.0
TP,4342,4.342,4341,1.0
TP,4825,4.825,4819,6.0
TP,5297,5.297,5294,3.0
TP,5778,5.778,5768,10.0
TP,6249,6.249,6243,6.0
TP,6721,6.721,6717,4.0
TP,7185,7.185,7189,-4.0
TP,7663,7.663,7660,3.0
TP,8135,8.135,8133,2.0
TP,8634,8.634,8604,30.0
TP,9076,9.076,9078,-2.0
TP,9560,9.56,9550,10.0
TP,10022,10.022,10020,2.0
TP,10494,10.494,10496,-2.0
TP,10972,10.972,10971,1.0
TP,11446,11.446,11448,-2.0
TP,11924,11.924,11925,-1.0
TP,12408,12.408,12401,7.0
TP,12877,12.877,12878,-1.0
TP,13357,13.357,13354,3.0
TP,13831,13.831,13830,1.0
TP,14286,14.286,14305,-19.0
TP,14783,14.783,14779,4.0
TP,15255,15.255,15251,4.0
TP,15721,15.721,15722,-1.0
TP,16206,16.206,16194,12.0
TP,16658,16.658,16665,-7.0
TP,17125,17.125,17133,-8.0
TP,17601,17.601,17601,0.0
TP,18067,18.067,18069,-2.0
TP,18535,18.535,18536,-1.0
TP,19014,19.014,19001,13.0
TP,19471,19.471,19466,5.0
TP,19962,19.962,19938,24.0
TP,20399,20.399,20405,-6.0
TP,20881,20.881,20874,7.0
TP,21342,21.342,21343,-1.0
TP,21823,21.823,21814,9.0
TP,22291,22.291,22284,7.0
TP,22777,22.777,22765,12.0
TP,23243,23.243,23242,1.0
TP,23711,23.711,23720,-9.0
TP,24209,24.209,24196,13.0
TP,24669,24.669,24674,-5.0
TP,25158,25.158,25151,7.0
TP,25624,25.624,25627,-3.0
TP,26112,26.112,26102,10.0
TP,26573,26.573,26575,-2.0
TP,27072,27.072,27046,26.0
TP,27517,27.517,27516,1.0
TP,27994,27.994,27986,8.0
TP,28461,28.461,28454,7.0
TP,28921,28.921,28922,-1.0
TP,29385,29.385,29389,-4.0
TP,29864,29.864,29859,5.0
TP,30343,30.343,30327,16.0
TP,30793,30.793,30794,-1.0
TP,31270,31.27,31263,7.0
TP,31736,31.736,31732,4.0
TP,32205,32.205,32199,6.0
TP,32678,32.678,32667,11.0
TP,33136,33.136,33137,-1.0
TP,33605,33.605,33607,-2.0
TP,34087,34.087,34076,11.0
TP,34558,34.558,34550,8.0
TP,35004,35.004,35022,-18.0
TP,35498,35.498,35495,3.0
TP,35970,35.97,35970,0.0
TP,36445,36.445,36445,0.0
TP,36933,36.933,36921,12.0
TP,37395,37.395,37397,-2.0
TP,37871,37.871,37871,0.0
TP,38346,38.346,38344,2.0
TP,38844,38.844,38817,27.0
TP,39283,39.283,39289,-6.0
TP,39765,39.765,39759,6.0
TP,40237,40.237,40232,5.0
TP,40704,40.704,40705,-1.0
TP,41184,41.184,41179,5.0
TP,41655,41.655,41654,1.0
TP,42129,42.129,42131,-2.0
TP,42625,42.625,42614,11.0
TP,43098,43.098,43096,2.0
TP,43575,43.575,43580,-5.0
TP,44062,44.062,44063,-1.0
TP,44546,44.546,44544,2.0
TP,45026,45.026,45025,1.0
TP,45518,45.518,45506,12.0
TP,45996,45.996,45987,9.0
TP,46463,46.463,46466,-3.0
TP,46945,46.945,46944,1.0
TP,47428,47.428,47420,8.0
TP,47894,47.894,47895,-1.0
TP,48376,48.376,48369,7.0
TP,48851,48.851,48842,9.0
TP,49322,49.322,49313,9.0
TP,49783,49.783,49784,-1.0
TP,50256,50.256,50255,1.0
TP,50730,50.73,50726,4.0
TP,51197,51.197,51198,-1.0
TP,51667,51.667,51671,-4.0
TP,52142,52.142,52143,-1.0
TP,52614,52.614,52615,-1.0
TP,53087,53.087,53087,0.0
TP,53567,53.567,53561,6.0
TP,54035,54.035,54034,1.0
TP,54505,54.505,54507,-2.0
TP,54985,54.985,54979,6.0
TP,55453,55.453,55451,2.0
TP,55935,55.935,55922,13.0
TP,56376,56.376,56395,-19.0
TP,56883,56.883,56873,10.0
TP,57359,57.359,57351,8.0
TP,57834,57.834,57831,3.0
TP,58313,58.313,58314,-1.0
TP,58805,58.805,58796,9.0
TP,59277,59.277,59277,0.0
TP,59760,59.76,59760,0.0
