peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,100,0.1,92,8.0
TP,533,0.533,536,-3.0
TP,976,0.976,983,-7.0
TP,1425,1.425,1428,-3.0
TP,1863,1.863,1872,-9.0
TP,2324,2.324,2314,10.0
TP,2754,2.754,2753,1.0
TP,3188,3.188,3191,-3.0
TP,3629,3.629,3628,1.0
TP,4074,4.074,4063,11.0
TP,4508,4.508,4496,12.0
TP,4932,4.932,4928,4.0
TP,5357,5.357,5363,-6.0
TP,5789,5.789,5794,-5.0
TP,6225,6.225,6223,2.0
TP,6657,6.657,6652,5.0
TP,7077,7.077,7082,-5.0
TP,7507,7.507,7512,-5.0
TP,7932,7.932,7938,-6.0
TP,8374,8.374,8364,10.0
TP,8795,8.795,8792,3.0
TP,9224,9.224,9222,2.0
TP,9658,9.658,9665,-7.0
TP,10111,10.111,10111,0.0
TP,10551,10.551,10548,3.0
TP,10990,10.99,10988,2.0
TP,11432,11.432,11432,0.0
TP,11874,11.874,11880,-6.0
TP,12320,12.32,12323,-3.0
TP,12763,12.763,12768,-5.0
TP,13231,13.231,13220,11.0
TP,13660,13.66,13665,-5.0
TP,14114,14.114,14119,-5.0
TP,14564,14.564,14569,-5.0
TP,15016,15.016,15023,-7.0
TP,15478,15.478,15478,0.0
TP,15922,15.922,15932,-10.0
TP,16381,16.381,16385,-4.0
TP,16834,16.834,16841,-7.0
TP,17304,17.304,17309,-5.0
TP,17764,17.764,17769,-5.0
TP,18226,18.226,18232,-6.0
TP,18680,18.68,18691,-11.0
TP,19145,19.145,19151,-6.0
TP,19606,19.606,19609,-3.0
TP,20053,20.053,20064,-11.0
TP,20509,20.509,20519,-10.0
TP,20965,20.965,20970,-5.0
TP,21428,21.428,21416,12.0
TP,21862,21.862,21863,-1.0
TP,22307,22.307,22306,1.0
TP,22760,22.76,22749,11.0
TP,23196,23.196,23185,11.0
TP,23615,23.615,23621,-6.0
TP,24053,24.053,24059,-6.0
TP,24485,24.485,24492,-7.0
TP,24933,24.933,24922,11.0
TP,25364,25.364,25355,9.0
TP,25787,25.787,25787,0.0
TP,26213,26.213,26222,-9.0
TP,26684,26.684,26671,13.0
TP,27110,27.11,27116,-6.0
TP,27566,27.566,27556,10.0
TP,27992,27.992,27999,-7.0
TP,28441,28.441,28439,2.0
TP,28881,28.881,28886,-5.0
TP,29334,29.334,29339,-5.0
TP,29793,29.793,29784,9.0
TP,30220,30.22,30225,-5.0
TP,30667,30.667,30670,-3.0
TP,31102,31.102,31111,-9.0
TP,31562,31.562,31552,10.0
TP,31984,31.984,31991,-7.0
TP,32424,32.424,32429,-5.0
TP,32858,32.858,32864,-6.0
TP,33298,33.298,33296,2.0
TP,33743,33.743,33731,12.0
TP,34163,34.163,34163,0.0
TP,34585,34.585,34591,-6.0
TP,35023,35.023,35029,-6.0
TP,35463,35.463,35463,0.0
TP,35913,35.913,35907,6.0
TP,36343,36.343,36348,-5.0
TP,36785,36.785,36791,-6.0
TP,37247,37.247,37234,13.0
TP,37680,37.68,37681,-1.0
TP,38120,38.12,38128,-8.0
TP,38580,38.58,38574,6.0
TP,39013,39.013,39020,-7.0
TP,39478,39.478,39478,0.0
TP,39924,39.924,39930,-6.0
TP,40381,40.381,40385,-4.0
TP,40846,40.846,40843,3.0
TP,41303,41.303,41295,8.0
TP,41741,41.741,41750,-9.0
TP,42192,42.192,42199,-7.0
TP,42660,42.66,42650,10.0
TP,43100,43.1,43105,-5.0
TP,43546,43.546,43552,-6.0
TP,43993,43.993,44000,-7.0
TP,44441,44.441,44447,-6.0
TP,44910,44.91,44899,11.0
TP,45342,45.342,45346,-4.0
TP,45792,45.792,45791,1.0
TP,46238,46.238,46235,3.0
TP,46689,46.689,46679,10.0
TP,47116,47.116,47122,-6.0
TP,47562,47.562,47565,-3.0
TP,47995,47.995,48004,-9.0
TP,48444,48.444,48444,0.0
TP,48879,48.879,48888,-9.0
TP,49343,49.343,49330,13.0
TP,49763,49.763,49769,-6.0
TP,50205,50.205,50210,-5.0
TP,50664,50.664,50654,10.0
TP,51106,51.106,51094,12.0
TP,51548,51.548,51537,11.0
TP,51971,51.971,51977,-6.0
TP,52414,52.414,52420,-6.0
TP,52861,52.861,52859,2.0
TP,53288,53.288,53295,-7.0
TP,53727,53.727,53733,-6.0
TP,54160,54.16,54163,-3.0
TP,54586,54.586,54594,-8.0
TP,55023,55.023,55020,3.0
TP,55439,55.439,55446,-7.0
TP,55861,55.861,55869,-8.0
TP,56292,56.292,56292,0.0
TP,56710,56.71,56712,-2.0
TP,57130,57.13,57131,-1.0
TP,57562,57.562,57550,12.0
TP,57983,57.983,57975,8.0
TP,58405,58.405,58395,10.0
TP,58810,58.81,58814,-4.0
TP,59227,59.227,59235,-8.0
TP,59661,59.661,59667,-6.0
