peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
FP,25,0.025,,
TP,357,0.357,358,-1.0
TP,759,0.759,764,-5.0
TP,1164,1.164,1168,-4.0
TP,1568,1.568,1574,-6.0
TP,1973,1.973,1979,-6.0
TP,2375,2.375,2383,-8.0
TP,2788,2.788,2784,4.0
FN,,,3188,
TP,3547,3.547,3594,-47.0
TP,3992,3.992,3999,-7.0
TP,4414,4.414,4404,10.0
TP,4804,4.804,4809,-5.0
TP,5205,5.205,5213,-8.0
TP,5614,5.614,5618,-4.0
TP,6025,6.025,6023,2.0
TP,6423,6.423,6428,-5.0
TP,6830,6.83,6833,-3.0
TP,7232,7.232,7236,-4.0
TP,7634,7.634,7639,-5.0
TP,8044,8.044,8040,4.0
TP,8437,8.437,8441,-4.0
TP,8838,8.838,8843,-5.0
TP,9245,9.245,9243,2.0
TP,9644,9.644,9643,1.0
TP,10036,10.036,10042,-6.0
TP,10440,10.44,10443,-3.0
TP,10838,10.838,10842,-4.0
TP,11244,11.244,11242,2.0
TP,11652,11.652,11642,10.0
TP,12039,12.039,12041,-2.0
TP,12441,12.441,12441,0.0
TP,12834,12.834,12840,-6.0
TP,13234,13.234,13241,-7.0
TP,13641,13.641,13643,-2.0
TP,14042,14.042,14046,-4.0
TP,14442,14.442,14448,-6.0
TP,14846,14.846,14852,-6.0
TP,15249,15.249,15256,-7.0
TP,15660,15.66,15661,-1.0
TP,16081,16.081,16067,14.0
TP,16471,16.471,16471,0.0
TP,16886,16.886,16876,10.0
TP,17274,17.274,17280,-6.0
TP,17678,17.678,17684,-6.0
TP,18086,18.086,18091,-5.0
TP,18496,18.496,18501,-5.0
TP,18905,18.905,18911,-6.0
TP,19317,19.317,19323,-6.0
TP,19738,19.738,19741,-3.0
TP,20170,20.17,20171,-1.0
TP,20587,20.587,20596,-9.0
TP,21014,21.014,21019,-5.0
TP,21445,21.445,21449,-4.0
TP,21872,21.872,21876,-4.0
TP,22299,22.299,22306,-7.0
TP,22736,22.736,22736,0.0
TP,23164,23.164,23168,-4.0
TP,23608,23.608,23608,0.0
TP,24037,24.037,24043,-6.0
TP,24487,24.487,24476,11.0
TP,24907,24.907,24916,-9.0
TP,25345,25.345,25351,-6.0
TP,25783,25.783,25789,-6.0
TP,26226,26.226,26229,-3.0
TP,26661,26.661,26672,-11.0
TP,27113,27.113,27118,-5.0
TP,27555,27.555,27561,-6.0
TP,28006,28.006,28010,-4.0
TP,28449,28.449,28453,-4.0
TP,28889,28.889,28893,-4.0
TP,29329,29.329,29333,-4.0
TP,29767,29.767,29772,-5.0
TP,30206,30.206,30211,-5.0
TP,30651,30.651,30651,0.0
TP,31101,31.101,31088,13.0
TP,31523,31.523,31525,-2.0
TP,31954,31.954,31959,-5.0
TP,32386,32.386,32391,-5.0
TP,32827,32.827,32823,4.0
TP,33258,33.258,33253,5.0
TP,33683,33.683,33683,0.0
TP,34106,34.106,34111,-5.0
TP,34551,34.551,34540,11.0
TP,34966,34.966,34967,-1.0
TP,35395,35.395,35393,2.0
TP,35815,35.815,35822,-7.0
TP,36235,36.235,36247,-12.0
TP,36670,36.67,36674,-4.0
TP,37105,37.105,37108,-3.0
TP,37532,37.532,37534,-2.0
TP,37954,37.954,37959,-5.0
TP,38385,38.385,38384,1.0
TP,38811,38.811,38809,2.0
TP,39226,39.226,39234,-8.0
TP,39671,39.671,39659,12.0
TP,40084,40.084,40083,1.0
TP,40503,40.503,40509,-6.0
TP,40935,40.935,40937,-2.0
TP,41373,41.373,41371,2.0
TP,41798,41.798,41800,-2.0
TP,42228,42.228,42231,-3.0
TP,42652,42.652,42660,-8.0
TP,43084,43.084,43090,-6.0
TP,43525,43.525,43520,5.0
TP,43944,43.944,43950,-6.0
TP,44387,44.387,44382,5.0
TP,44810,44.81,44814,-4.0
TP,45243,45.243,45245,-2.0
TP,45677,45.677,45678,-1.0
TP,46106,46.106,46111,-5.0
TP,46535,46.535,46542,-7.0
TP,46966,46.966,46972,-6.0
TP,47396,47.396,47406,-10.0
TP,47831,47.831,47837,-6.0
TP,48262,48.262,48268,-6.0
TP,48698,48.698,48700,-2.0
TP,49126,49.126,49130,-4.0
TP,49571,49.571,49561,10.0
TP,49997,49.997,49997,0.0
TP,50424,50.424,50427,-3.0
TP,50846,50.846,50853,-7.0
TP,51282,51.282,51279,3.0
TP,51717,51.717,51704,13.0
TP,52121,52.121,52129,-8.0
TP,52578,52.578,52558,20.0
TP,52983,52.983,52985,-2.0
TP,53412,53.412,53410,2.0
TP,53832,53.832,53838,-6.0
TP,54270,54.27,54272,-2.0
TP,54702,54.702,54706,-4.0
TP,55151,55.151,55141,10.0
TP,55566,55.566,55578,-12.0
TP,56010,56.01,56016,-6.0
TP,56456,56.456,56461,-5.0
TP,56892,56.892,56900,-8.0
TP,57354,57.354,57339,15.0
TP,57775,57.775,57779,-4.0
TP,58226,58.226,58225,1.0
TP,58673,58.673,58669,4.0
TP,59128,59.128,59117,11.0
TP,59555,59.555,59559,-4.0
TP,59975,59.975,59997,-22.0
