peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,65,0.065,77,-12.0
TP,566,0.566,563,3.0
TP,1041,1.041,1039,2.0
TP,1518,1.518,1516,2.0
TP,1993,1.993,1992,1.0
TP,2466,2.466,2467,-1.0
TP,2939,2.939,2945,-6.0
TP,3432,3.432,3425,7.0
TP,3906,3.906,3903,3.0
TP,4388,4.388,4384,4.0
TP,4866,4.866,4862,4.0
TP,5344,5.344,5340,4.0
TP,5815,5.815,5820,-5.0
TP,6304,6.304,6297,7.0
TP,6777,6.777,6774,3.0
TP,7251,7.251,7253,-2.0
TP,7725,7.725,7729,-4.0
TP,8207,8.207,8203,4.0
TP,8680,8.68,8673,7.0
TP,9145,9.145,9143,2.0
TP,9618,9.618,9613,5.0
TP,10070,10.07,10081,-11.0
TP,10560,10.56,10555,5.0
TP,11024,11.024,11029,-5.0
TP,11489,11.489,11501,-12.0
TP,11977,11.977,11974,3.0
TP,12449,12.449,12450,-1.0
TP,12917,12.917,12926,-9.0
TP,13399,13.399,13395,4.0
TP,13859,13.859,13869,-10.0
TP,14335,14.335,14340,-5.0
TP,14817,14.817,14814,3.0
TP,15291,15.291,15288,3.0
TP,15767,15.767,15765,2.0
TP,16247,16.247,16245,2.0
TP,16711,16.711,16723,-12.0
TP,17190,17.19,17199,-9.0
TP,17676,17.676,17676,0.0
TP,18160,18.16,18154,6.0
TP,18632,18.632,18634,-2.0
TP,19104,19.104,19112,-8.0
TP,19582,19.582,19589,-7.0
TP,20061,20.061,20067,-6.0
TP,20553,20.553,20547,6.0
TP,21015,21.015,21023,-8.0
TP,21497,21.497,21505,-8.0
TP,21980,21.98,21983,-3.0
TP,22448,22.448,22459,-11.0
TP,22925,22.925,22935,-10.0
TP,23418,23.418,23414,4.0
TP,23890,23.89,23886,4.0
TP,24367,24.367,24362,5.0
TP,24837,24.837,24840,-3.0
TP,25319,25.319,25317,2.0
TP,25797,25.797,25794,3.0
TP,26266,26.266,26275,-9.0
TP,26767,26.767,26762,5.0
TP,27256,27.256,27252,4.0
TP,27741,27.741,27737,4.0
TP,28229,28.229,28225,4.0
TP,28703,28.703,28708,-5.0
TP,29192,29.192,29193,-1.0
TP,29661,29.661,29673,-12.0
TP,30161,30.161,30156,5.0
TP,30638,30.638,30634,4.0
TP,31116,31.116,31114,2.0
TP,31594,31.594,31589,5.0
TP,32059,32.059,32068,-9.0
TP,32552,32.552,32551,1.0
TP,33050,33.05,33030,20.0
TP,33516,33.516,33515,1.0
TP,34002,34.002,33999,3.0
TP,34489,34.489,34488,1.0
TP,34960,34.96,34969,-9.0
TP,35453,35.453,35450,3.0
TP,35935,35.935,35926,9.0
TP,36392,36.392,36401,-9.0
TP,36896,36.896,36876,20.0
TP,37352,37.352,37348,4.0
TP,37829,37.829,37824,5.0
TP,38299,38.299,38298,1.0
TP,38766,38.766,38775,-9.0
TP,39254,39.254,39255,-1.0
TP,39739,39.739,39736,3.0
TP,40221,40.221,40219,2.0
TP,40705,40.705,40702,3.0
TP,41181,41.181,41185,-4.0
TP,41680,41.68,41670,10.0
TP,42163,42.163,42155,8.0
TP,42636,42.636,42636,0.0
TP,43118,43.118,43116,2.0
TP,43598,43.598,43594,4.0
TP,44061,44.061,44071,-10.0
TP,44545,44.545,44546,-1.0
TP,45021,45.021,45022,-1.0
TP,45498,45.498,45498,0.0
TP,45973,45.973,45973,0.0
TP,46449,46.449,46447,2.0
TP,46927,46.927,46923,4.0
TP,47406,47.406,47400,6.0
TP,47881,47.881,47875,6.0
TP,48362,48.362,48357,5.0
TP,48837,48.837,48835,2.0
TP,49313,49.313,49319,-6.0
TP,49797,49.797,49805,-8.0
TP,50295,50.295,50292,3.0
TP,50766,50.766,50776,-10.0
TP,51262,51.262,51261,1.0
TP,51739,51.739,51745,-6.0
TP,52223,52.223,52226,-3.0
TP,52711,52.711,52706,5.0
TP,53175,53.175,53184,-9.0
TP,53659,53.659,53660,-1.0
TP,54145,54.145,54136,9.0
TP,54613,54.613,54609,4.0
TP,55077,55.077,55090,-13.0
TP,55576,55.576,55569,7.0
TP,56063,56.063,56045,18.0
TP,56531,56.531,56527,4.0
TP,57001,57.001,57008,-7.0
TP,57504,57.504,57494,10.0
TP,57984,57.984,57980,4.0
TP,58477,58.477,58469,8.0
TP,58952,58.952,58954,-2.0
TP,59438,59.438,59435,3.0
TP,59923,59.923,59919,4.0
