peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,57,0.057,62,-5.0
TP,503,0.503,492,11.0
TP,918,0.918,922,-4.0
TP,1351,1.351,1354,-3.0
TP,1783,1.783,1786,-3.0
TP,2233,2.233,2220,13.0
TP,2654,2.654,2654,0.0
TP,3099,3.099,3086,13.0
TP,3513,3.513,3516,-3.0
TP,3956,3.956,3944,12.0
TP,4368,4.368,4370,-2.0
TP,4798,4.798,4802,-4.0
TP,5239,5.239,5228,11.0
TP,5650,5.65,5656,-6.0
TP,6087,6.087,6090,-3.0
FN,,,6518,
FP,6598,6.598,,
TP,6965,6.965,6952,13.0
TP,7382,7.382,7386,-4.0
TP,7819,7.819,7820,-1.0
TP,8276,8.276,8258,18.0
TP,8704,8.704,8694,10.0
TP,9131,9.131,9136,-5.0
TP,9570,9.57,9572,-2.0
TP,10011,10.011,10014,-3.0
TP,10447,10.447,10450,-3.0
TP,10884,10.884,10892,-8.0
TP,11331,11.331,11332,-1.0
TP,11785,11.785,11774,11.0
TP,12215,12.215,12218,-3.0
TP,12653,12.653,12656,-3.0
TP,13093,13.093,13096,-3.0
TP,13539,13.539,13536,3.0
TP,13979,13.979,13982,-3.0
TP,14422,14.422,14422,0.0
TP,14870,14.87,14872,-2.0
TP,15324,15.324,15326,-2.0
TP,15774,15.774,15780,-6.0
TP,16247,16.247,16234,13.0
TP,16682,16.682,16684,-2.0
TP,17128,17.128,17130,-2.0
TP,17590,17.59,17578,12.0
TP,18029,18.029,18016,13.0
TP,18456,18.456,18458,-2.0
TP,18904,18.904,18890,14.0
TP,19317,19.317,19320,-3.0
TP,19744,19.744,19744,0.0
TP,20167,20.167,20168,-1.0
TP,20607,20.607,20590,17.0
TP,21022,21.022,21008,14.0
FP,21346,21.346,,
FN,,,21420,
TP,21831,21.831,21834,-3.0
TP,22243,22.243,22246,-3.0
TP,22656,22.656,22654,2.0
TP,23079,23.079,23064,15.0
TP,23473,23.473,23474,-1.0
TP,23901,23.901,23886,15.0
TP,24312,24.312,24300,12.0
TP,24726,24.726,24714,12.0
TP,25126,25.126,25128,-2.0
TP,25566,25.566,25544,22.0
TP,25960,25.96,25962,-2.0
FP,26315,26.315,,
FN,,,26382,
FP,26719,26.719,,
FN,,,26802,
FP,27050,27.05,,
FN,,,27220,
TP,27652,27.652,27640,12.0
TP,28052,28.052,28058,-6.0
FN,,,28482,
FP,28634,28.634,,
TP,28938,28.938,28906,32.0
TP,29331,29.331,29332,-1.0
TP,29772,29.772,29760,12.0
TP,30190,30.19,30192,-2.0
TP,30639,30.639,30628,11.0
TP,31065,31.065,31064,1.0
TP,31499,31.499,31502,-3.0
TP,31956,31.956,31944,12.0
TP,32381,32.381,32386,-5.0
TP,32826,32.826,32830,-4.0
TP,33272,33.272,33274,-2.0
TP,33715,33.715,33718,-3.0
TP,34159,34.159,34164,-5.0
TP,34608,34.608,34610,-2.0
TP,35066,35.066,35054,12.0
TP,35510,35.51,35498,12.0
TP,35936,35.936,35940,-4.0
TP,36371,36.371,36380,-9.0
TP,36830,36.83,36818,12.0
TP,37252,37.252,37258,-6.0
TP,37688,37.688,37694,-6.0
TP,38078,38.078,38128,-50.0
TP,38559,38.559,38564,-5.0
TP,38978,38.978,38998,-20.0
TP,39442,39.442,39430,12.0
TP,39914,39.914,39864,50.0
TP,40308,40.308,40298,10.0
FN,,,40730,
FP,40806,40.806,,
TP,41161,41.161,41162,-1.0
TP,41611,41.611,41594,17.0
TP,42024,42.024,42026,-2.0
TP,42462,42.462,42456,6.0
TP,42883,42.883,42886,-3.0
TP,43310,43.31,43314,-4.0
TP,43737,43.737,43742,-5.0
TP,44161,44.161,44168,-7.0
TP,44590,44.59,44596,-6.0
TP,45036,45.036,45022,14.0
TP,45447,45.447,45450,-3.0
TP,45894,45.894,45884,10.0
TP,46317,46.317,46320,-3.0
TP,46760,46.76,46756,4.0
TP,47194,47.194,47198,-4.0
TP,47642,47.642,47638,4.0
TP,48096,48.096,48082,14.0
TP,48520,48.52,48524,-4.0
TP,48968,48.968,48972,-4.0
TP,49414,49.414,49416,-2.0
FN,,,49862,
FP,49971,49.971,,
TP,50304,50.304,50306,-2.0
TP,50762,50.762,50752,10.0
TP,51193,51.193,51196,-3.0
TP,51635,51.635,51642,-7.0
TP,52098,52.098,52084,14.0
TP,52540,52.54,52528,12.0
TP,52965,52.965,52970,-5.0
TP,53412,53.412,53412,0.0
TP,53852,53.852,53854,-2.0
TP,54293,54.293,54300,-7.0
TP,54753,54.753,54742,11.0
TP,55180,55.18,55184,-4.0
TP,55624,55.624,55626,-2.0
TP,56069,56.069,56070,-1.0
TP,56510,56.51,56514,-4.0
TP,56970,56.97,56956,14.0
TP,57393,57.393,57396,-3.0
TP,57836,57.836,57838,-2.0
TP,58275,58.275,58276,-1.0
TP,58712,58.712,58716,-4.0
TP,59164,59.164,59154,10.0
TP,59589,59.589,59592,-3.0
